id	abundance	counts	length	biotype	type	zScore	pValue	call
FBgn0031286	0.69433320716706	14	1270.66	protein_coding	genic	1.16488309021842	0.0408937214080369	present
FBgn0031287	2.9500019144673	47	1004.02567654837	protein_coding	genic	2.57075091311629	0.00170028570992692	present
FBgn0031288	12.3780976385159	101	514.205513510282	protein_coding	genic	3.96448528618524	1.2324177128257e-05	present
FBgn0031289	0.777370107098049	10	810.665	protein_coding	genic	1.27467010849333	0.033916821263767	present
FBgn0031292	15.2205593483933	1436.002	5945.57266419545	protein_coding	genic	4.16537637782615	5.20816503238635e-06	present
FBgn0031294	3.4743607296657	421.0001	7636.18692201086	protein_coding	genic	2.72974993678054	0.00106198246632433	present
FBgn0031295	242.260907133007	2050.4	533.365	protein_coding	genic	6.85481030310828	1.19643980208217e-12	present
FBgn0031296	9.67953684246314	158.9997	1035.16835460397	protein_coding	genic	3.72549374153488	3.26613998078984e-05	present
FBgn0031298	1.68409000712032	60.6037	2267.79137958285	protein_coding	genic	2.02595944469223	0.00716600780425975	present
FBgn0031299	1.10048493509131	48.3964	2771.39363458458	protein_coding	genic	1.61246760082254	0.0179046100037096	present
FBgn0031301	4.65769946689313	222	3003.66	protein_coding	genic	3.01460563205631	0.00043113324080825	present
FBgn0031302	0.328365491650989	4	767.665	protein_coding	genic	0.437152796388282	0.110919301596355	absent
FBgn0031304	13.9802606836548	541	2438.66	protein_coding	genic	4.08277476927705	7.45624204801678e-06	present
FBgn0031305	0.544470351595598	13	1504.66	protein_coding	genic	0.928594436855618	0.0591623813508648	absent
FBgn0031306	0.232002840510982	9	2444.66	protein_coding	genic	0.0995575331804716	0.154264094693479	absent
FBgn0031307	0.0713421640689937	2	1766.66	protein_coding	genic	-1.04649273941303	0.285619717142545	absent
FBgn0031309	3.84956570546704	45	736.665	protein_coding	genic	2.82941335762113	0.00078135086107429	present
FBgn0031310	11.0354216890055	129	736.665	protein_coding	genic	3.85289985039044	1.95578286037869e-05	present
FBgn0031312	1.18564935449465	18.996	1009.66	protein_coding	genic	1.68491088174355	0.0154157206445676	present
FBgn0031313	1.50750573617094	44.00004	1839.34568263782	protein_coding	genic	1.91831173504938	0.00922732147068175	present
FBgn0031314	0.871753393419263	23	1662.66	protein_coding	genic	1.38603034458311	0.0277696193976694	present
FBgn0031315	5.46565440556347	34	392.018	protein_coding	genic	3.17006272490373	0.000255358867588483	present
FBgn0031317	1.51540361751223	37	1538.66	protein_coding	genic	1.92338512004459	0.00912012296928132	present
FBgn0031318	1.75402898896834	88	3161.66	protein_coding	genic	2.06550572232673	0.00651360076111332	present
FBgn0031319	8.20438581311402	409.5187	3145.55238537804	protein_coding	genic	3.56480711208913	6.10095658532871e-05	present
FBgn0031320	0.874013634271146	19.4814	1404.66	protein_coding	genic	1.38854461317919	0.0276412131058002	present
FBgn0031321	0.580077693144508	12	1303.66	protein_coding	genic	0.990157286399863	0.0539679342383494	absent
FBgn0031322	0.983168275683427	25	1602.4386502722	protein_coding	genic	1.50291669859874	0.0222610041784152	present
FBgn0031323	127.293543031662	1095	542.097	protein_coding	genic	6.22941350192186	7.8445109282815e-11	present
FBgn0031324	0	0	542.097	protein_coding	genic	NA	1	absent
FBgn0031327	0.827532445283817	26	1979.96529054727	protein_coding	genic	1.33543834469706	0.0304496560779145	present
FBgn0031331	20.5651587323914	179.9998	551.580895899931	protein_coding	genic	4.45785604040166	1.38705085480887e-06	present
FBgn0031332	48.3365442308077	631	822.665	protein_coding	genic	5.28837842715167	2.0676792990619e-08	present
FBgn0031333	54.983016234603	723	828.665	protein_coding	genic	5.41358636443117	1.03504676800174e-08	present
FBgn0031335	124.298649536834	1341	679.879	protein_coding	genic	6.20627208343759	9.09071933336627e-11	present
FBgn0031337	26.9013358004317	273.0001	639.526021063228	protein_coding	genic	4.71886912453342	3.97364432629908e-07	present
FBgn0031343	41.9571724385949	907	1362.29239967299	protein_coding	genic	5.15082113673834	4.34542662710908e-08	present
FBgn0031344	0.613646655940353	12.7626	1310.66	protein_coding	genic	1.04483256551978	0.0496121124370376	present
FBgn0031345	72.6704267313088	493	427.522	protein_coding	genic	5.68463950166804	2.1964162110437e-09	present
FBgn0031347	171.222339069024	5338	1964.66	protein_coding	genic	6.51752825952821	1.19758162890877e-11	present
FBgn0031351	3.36574628942263	41	767.665	protein_coding	genic	2.69888332112109	0.00116569998620598	present
FBgn0031356	8.20368554718027	272.68	2094.66	protein_coding	genic	3.56472229195104	6.10292982104464e-05	present
FBgn0031357	3.34538800333856	23	433.262	protein_coding	genic	2.69298684231651	0.00118651827639932	present
FBgn0031359	1.61210502670988	52.00002	2032.72878814151	protein_coding	genic	1.98350282636126	0.00792708632584989	present
FBgn0031360	5.74348445271696	84	921.665	protein_coding	genic	3.21824861154719	0.000216101408248132	present
FBgn0031361	1.44245395001176	15.00004	655.329501191499	protein_coding	genic	1.87543933714959	0.0101758000837502	present
FBgn0031364	37.3309500837182	176	297.107	protein_coding	genic	5.03728833800016	7.91134177385898e-08	present
FBgn0031365	44.1918588031346	204	290.909	protein_coding	genic	5.20125628665319	3.31661706954244e-08	present
FBgn0031367	103.294981822151	1017	620.456	protein_coding	genic	6.02638985428279	2.80921300173165e-10	present
FBgn0031372	65.1244736422874	1000	967.665	protein_coding	genic	5.57809419566098	4.07432024094043e-09	present
FBgn0031373	0.400260454999798	6	944.665	protein_coding	genic	0.629564051464103	0.0886314616331125	absent
FBgn0031374	9.7671484640923	913.000438	5890.77528423908	protein_coding	genic	3.73425190512113	3.15456213241131e-05	present
FBgn0031375	0	0	2661.16	protein_coding	genic	NA	1	absent
FBgn0031377	0.685846985879737	43.8775	4031.66	protein_coding	genic	1.15293478257747	0.0417098379829439	present
FBgn0031378	32.5926434264402	286	552.988	protein_coding	genic	4.90537427143928	1.56240862421571e-07	present
FBgn0031379	11.1348759141017	330	1867.66	protein_coding	genic	3.86161812822823	1.88727743911337e-05	present
FBgn0031381	24.781857006544	156	396.698	protein_coding	genic	4.63911630281404	5.86266863204537e-07	present
FBgn0031384	4.09946392029336	230.000271	3535.66035240239	protein_coding	genic	2.89053434451742	0.000644382820682546	present
FBgn0031388	17.7283630226524	268.9998	956.208456659257	protein_coding	genic	4.31360638568836	2.69109436933439e-06	present
FBgn0031389	2.15507251965689	42	1228.1648412825	protein_coding	genic	2.26561388978228	0.00393328133054204	present
FBgn0031390	4.30320399206843	350.9998	5140.24943653496	protein_coding	genic	2.9376727190407	0.000554069798454119	present
FBgn0031391	2.83541795527257	66.00002	1466.88558650955	protein_coding	genic	2.53224933359025	0.00189891964183081	present
FBgn0031392	31.5130995814409	1275.0001	2549.69572804874	protein_coding	genic	4.87263952376812	1.84502941968852e-07	present
FBgn0031393	3.93820706355175	48.4734	775.665	protein_coding	genic	2.85153650633535	0.000728992051321076	present
FBgn0031395	2.47471553723153	49.00003	1247.78660806438	protein_coding	genic	2.40001679391913	0.00274689577806033	present
FBgn0031397	0.823370768419828	31	2372.66	protein_coding	genic	1.3305394195552	0.0307190264815713	present
FBgn0031398	0.633723858590506	10.284	1022.66	protein_coding	genic	1.07611490868768	0.047228774909616	present
FBgn0031399	3.08816440823729	132	2693.66	protein_coding	genic	2.61523509392076	0.00149399227728993	present
FBgn0031401	28.083375552866	879.0001	1972.46304869657	protein_coding	genic	4.76065866029427	3.23311351257656e-07	present
FBgn0031403	14.3035777119208	99	436.174	protein_coding	genic	4.10499069548991	6.77463634863713e-06	present
FBgn0031406	0	0	613.579	protein_coding	genic	NA	1	absent
FBgn0031407	117.017773732159	796.00032	428.677481211495	protein_coding	genic	6.14761436372327	1.31791098448867e-10	present
FBgn0031409	2.24651265550045	18	504.932	protein_coding	genic	2.30599816815221	0.00353713902930683	present
FBgn0031410	105.244382179551	1089	652.076	protein_coding	genic	6.04456338670738	2.51017793126473e-10	present
FBgn0031412	2.9941362194259	22	463.042	protein_coding	genic	2.58518571019714	0.00163072284034666	present
FBgn0031413	1.66017189861625	38	1442.44677668886	protein_coding	genic	2.01205667582813	0.00740812369520769	present
FBgn0031414	0.321797792266389	39	7637.49266390541	protein_coding	genic	0.417516182214296	0.113315349271588	absent
FBgn0031417	0.852787141440391	13	960.665	protein_coding	genic	1.36465651702654	0.0288793802633625	present
FBgn0031418	5.93072335863301	85.0001	903.193969749162	protein_coding	genic	3.24942540195172	0.000193754086287484	present
FBgn0031419	0.967307752753693	10.2373	666.945	protein_coding	genic	1.48711680644984	0.0229518929847544	present
FBgn0031420	4.83713677798992	238.99970229331	3113.71064439619	protein_coding	genic	3.05134202157483	0.000381717741304603	present
FBgn0031422	0.87052269057261	17	1230.66	protein_coding	genic	1.384656178725	0.0278399888654625	present
FBgn0031423	40.584138290531	459.99962	714.283146470476	protein_coding	genic	5.11849032471466	5.1604414743834e-08	present
FBgn0031424	0.0120295407197764	1	5238.66	protein_coding	genic	-2.77647583126136	0.334182631424407	absent
FBgn0031426	2.7638683632047	67	1527.66	protein_coding	genic	2.50741008603213	0.00203775546088973	present
FBgn0031428	0.750791790580011	21.99998	1846.59659353879	protein_coding	genic	1.24086025698549	0.0359662037321369	present
FBgn0031430	25.3416890197054	249.906	621.456	protein_coding	genic	4.66082522112795	5.2769410103839e-07	present
FBgn0031431	5.85440885373075	116	1248.66	protein_coding	genic	3.2368347538043	0.000202508616645024	present
FBgn0031432	0.141863657167764	3	1332.66	protein_coding	genic	-0.378471455154365	0.216965953160719	absent
FBgn0031434	3.11374253368408	66	1335.76634065025	protein_coding	genic	2.62324966249339	0.00145929844933257	present
FBgn0031435	0.921729907665118	18	1230.66	protein_coding	genic	1.44020457544274	0.0251008380391596	present
FBgn0031436	59.0979110339662	349.0004	372.154310945343	protein_coding	genic	5.48372352133496	6.97794904871805e-09	present
FBgn0031437	26.7466229175431	238.9999	563.11620273235	protein_coding	genic	4.71326455972755	4.08456406120283e-07	present
FBgn0031440	7.91247827391316	122	971.665	protein_coding	genic	3.52960100483367	6.97327977776328e-05	present
FBgn0031441	4.78895174894466	67	881.665	protein_coding	genic	3.04161428023423	0.00039427125124463	present
FBgn0031442	26.990336075175	244	569.706	protein_coding	genic	4.72207932848145	3.91142000145283e-07	present
FBgn0031443	78.5784690164375	702	562.99275809592	protein_coding	genic	5.76060092680389	1.40433430504116e-09	present
FBgn0031444	21.1566481264185	297	884.665	protein_coding	genic	4.48541208403034	1.21932632193926e-06	present
FBgn0031446	0.947341004099425	11	731.738	protein_coding	genic	1.46684360359014	0.0238624763051135	present
FBgn0031449	4.2941340962134	159.9999	2348.08258851397	protein_coding	genic	2.93562375427314	0.000557742344082872	present
FBgn0031450	4.9226691303309	186.0001	2381.12278439347	protein_coding	genic	3.0683741066391	0.000360616438299154	present
FBgn0031451	38.8805014795137	725.9996	1176.72175566063	protein_coding	genic	5.07681036598585	6.4310288941699e-08	present
FBgn0031452	2.57629180274985	60	1467.66	protein_coding	genic	2.43911124879797	0.00246693621439586	present
FBgn0031453	9.10679224066557	163	1127.95411993946	protein_coding	genic	3.66622073830136	4.12447662563448e-05	present
FBgn0031454	1.40230596138774	22	988.665	protein_coding	genic	1.84800857136156	0.0108240232113723	present
FBgn0031455	1.40230596138774	22	988.665	protein_coding	genic	1.84800857136156	0.0108240232113723	present
FBgn0031456	0.945657423260822	49.8748	3323.66	protein_coding	genic	1.46511305463031	0.0239414719771992	present
FBgn0031457	3.71638905093837	94.1252	1596.07758839039	protein_coding	genic	2.79519394235493	0.000869066902986992	present
FBgn0031458	8.399741881481	97	727.738	protein_coding	genic	3.58767771550409	5.59013259960341e-05	present
FBgn0031459	75.5200797804631	381.9998	318.764504127965	protein_coding	genic	5.722020988822	1.76372100844105e-09	present
FBgn0031460	14.9773017762168	134	563.82	protein_coding	genic	4.14972378465861	5.5774051875118e-06	present
FBgn0031461	0.605650793140904	24	2497.22808591728	protein_coding	genic	1.03208516029696	0.0506060062205524	absent
FBgn0031462	37.9020482642897	1003	1667.66	protein_coding	genic	5.05204123631489	7.32390665740021e-08	present
FBgn0031463	15.2868469630999	226	931.665	protein_coding	genic	4.16960465153814	5.11247892119041e-06	present
FBgn0031465	2.55983451150167	69	1698.66	protein_coding	genic	2.43288460934974	0.0025097689331316	present
FBgn0031466	0.0677135959631706	1	930.665	protein_coding	genic	-1.09721982211156	0.289437932589468	absent
FBgn0031467	0	0	803.665	protein_coding	genic	NA	1	absent
FBgn0031468	1.01037549083264	26	1621.66	protein_coding	genic	1.52944885551043	0.0211371818676851	present
FBgn0031469	2.27583463304373	56	1550.66	protein_coding	genic	2.31860086089857	0.00342085040716521	present
FBgn0031470	0.0777370107098048	1	810.665	protein_coding	genic	-0.963064123038185	0.278887197582624	absent
FBgn0031471	0.46207907120241	7	954.665	protein_coding	genic	0.769140821663821	0.0740259595698814	absent
FBgn0031472	0.36194746876724	6	1044.66	protein_coding	genic	0.531778000504267	0.0996731024332791	absent
FBgn0031473	0.270684444987979	8	1862.4985647731	protein_coding	genic	0.249416155174987	0.134550513795529	absent
FBgn0031474	3.28723534760057	143.0001	2741.41511041956	protein_coding	genic	2.67594278443819	0.00124858447676651	present
FBgn0031476	169.52547073002	1979	735.665	protein_coding	genic	6.50785140940846	1.27730117603412e-11	present
FBgn0031478	1.6647763400105	40.2244	1522.66	protein_coding	genic	2.01474843002272	0.00736071528808367	present
FBgn0031479	5.75309483736087	54.7756	600.005	protein_coding	genic	3.21987398161869	0.000214879933156697	present
FBgn0031483	28.8612454601958	703	1535.0040154506	protein_coding	genic	4.78721220632765	2.83353332641991e-07	present
FBgn0031484	10.5834829255146	171.9996	1024.16064354149	protein_coding	genic	3.81226249879447	2.30719534464709e-05	present
FBgn0031485	2.45345680939035	24	616.456	protein_coding	genic	2.39163705085349	0.00281041472761009	present
FBgn0031488	0.525390289221387	25	2998.66	protein_coding	genic	0.893927960544639	0.0622220644225488	absent
FBgn0031489	6.41566233946603	105.00001	1031.37618966075	protein_coding	genic	3.32580654233744	0.000147718747777641	present
FBgn0031490	0.499386960972026	19.1348	2414.66	protein_coding	genic	0.844595118664622	0.0667420220776176	absent
FBgn0031491	3.2065958578567	73.8652	1451.66	protein_coding	genic	2.65180498169204	0.00134146515333372	present
FBgn0031492	1.74669515530651	73.2746	2643.66	protein_coding	genic	2.06143007125036	0.00657841876225419	present
FBgn0031493	4.73967354123467	162.7258	2163.60135729257	protein_coding	genic	3.03155721193629	0.00040764621158576	present
FBgn0031494	2.41245939879046	37.9243	990.665	protein_coding	genic	2.3752597258537	0.00293828770856486	present
FBgn0031495	4.29661299299176	94.61719	1387.75585350237	protein_coding	genic	2.93618113811198	0.000556741105484205	present
FBgn0031496	7.64852544898176	315.64	2600.66	protein_coding	genic	3.49662742063343	7.89469007423449e-05	present
FBgn0031497	5.639130931779	146.0002	1631.58810957835	protein_coding	genic	3.20042478441771	0.000229923093035074	present
FBgn0031498	15.5944501175165	276.99965	1119.38224502531	protein_coding	genic	4.18896239331675	4.69534810212927e-06	present
FBgn0031500	1.53883627955336	31	1269.51704567688	protein_coding	genic	1.93829965850303	0.00881098549748316	present
FBgn0031501	430.466761781573	2425.997	355.156604701971	protein_coding	genic	7.41347562472181	2.06141618375593e-14	present
FBgn0031504	72.990711467917	688	594.005	protein_coding	genic	5.68891435031351	2.14214099515725e-09	present
FBgn0031505	43.3417298516011	230.9995	335.872199501911	protein_coding	genic	5.18237654882976	3.67066128312275e-08	present
FBgn0031512	0	0	208.5545	protein_coding	genic	NA	1	absent
FBgn0031513	6.54824203469807	173.9998	1674.53135927343	protein_coding	genic	3.34568494086038	0.000137525749670654	present
FBgn0031514	0.271909534492548	9	2085.87045372298	protein_coding	genic	0.25380602431902	0.133981932061004	absent
FBgn0031515	5.20497919355348	216.0003	2615.19824334108	protein_coding	genic	3.12256963561831	0.000300386127481872	present
FBgn0031516	0.585244464850612	26	2799.66	protein_coding	genic	0.998777960970151	0.053265057981235	absent
FBgn0031517	0.956443164887577	21	1383.66	protein_coding	genic	1.47613344950636	0.0234418320849852	present
FBgn0031518	0.337459225220147	17.2035	3212.66	protein_coding	genic	0.463701909953162	0.107712494561782	absent
FBgn0031519	1.06680363354141	26.7965	1582.93413993093	protein_coding	genic	1.58225780857177	0.0190323171633083	present
FBgn0031520	2.60410250344428	65.00003	1572.9855799845	protein_coding	genic	2.44954416492528	0.00239661173925785	present
FBgn0031522	0.230220338824339	5	1368.66	protein_coding	genic	0.0920616887102064	0.155261599746551	absent
FBgn0031523	0.870784493395938	18	1302.66	protein_coding	genic	1.38494905013173	0.0278249800205195	present
FBgn0031526	130.503914990727	1472	710.81	protein_coding	genic	6.25362136069669	6.71953690009956e-11	present
FBgn0031528	0.592035941782196	15	1596.66	protein_coding	genic	1.00998794858519	0.0523600777523779	absent
FBgn0031529	18.8420452258517	175	585.301	protein_coding	genic	4.37281507808383	2.05509862655972e-06	present
FBgn0031530	0.450329306683885	22	3078.66	protein_coding	genic	0.744106796931894	0.0765395951168414	absent
FBgn0031531	162.563404164378	997	386.493	protein_coding	genic	6.46709756394073	1.67389408505807e-11	present
FBgn0031533	5.38991687746119	92	1075.66	protein_coding	genic	3.15649790848594	0.000267539872435869	present
FBgn0031534	9.78046859302009	273.99966	1765.46706602885	protein_coding	genic	3.73557662694634	3.1380006142977e-05	present
FBgn0031535	10.6631240189804	137	809.665	protein_coding	genic	3.81955312559849	2.24005977473704e-05	present
FBgn0031536	1.85987689454418	80	2710.66	protein_coding	genic	2.12244754371072	0.00566327576477651	present
FBgn0031538	0.605628502110078	12	1248.66	protein_coding	genic	1.03204820009268	0.0506089070773979	absent
FBgn0031540	0.268317567408923	10	2348.66	protein_coding	genic	0.240882298002252	0.135657603544204	absent
FBgn0031542	0.110592060416377	2	1139.66	protein_coding	genic	-0.620480698386503	0.245473034413982	absent
FBgn0031544	13.5710180982064	306.9998	1425.59092537434	protein_coding	genic	4.05390038226958	8.43969080670003e-06	present
FBgn0031545	282.215381226829	9479	2116.66	protein_coding	genic	7.00316292083696	4.19293950490246e-13	present
FBgn0031546	66.7788932879968	2137.001	2016.66967316807	protein_coding	genic	5.6024708669959	3.54066122266726e-09	present
FBgn0031547	0.89415141141215	16	1127.66	protein_coding	genic	1.41068259487068	0.0265298354001566	present
FBgn0031548	2.75906096921313	93.5027	2135.66	protein_coding	genic	2.50572191339878	0.00204750979014178	present
FBgn0031549	2.74928656239582	99.4973	2280.66	protein_coding	genic	2.50227302761189	0.00206756627714797	present
FBgn0031550	2.52763863559922	49	1221.66	protein_coding	genic	2.42057991916748	0.00259634272063024	present
FBgn0031554	30.0158267073067	137.276	288.213	protein_coding	genic	4.82533205397331	2.34187319894311e-07	present
FBgn0031558	0.480941096732585	1	131.032	protein_coding	genic	0.808025130337368	0.0702169065209507	absent
FBgn0031559	0	0	196.925	protein_coding	genic	NA	1	absent
FBgn0031560	4.5721292721713	9	124.049	protein_coding	genic	2.99658242297827	0.000457456996748354	present
FBgn0031561	17.4215025741501	41	148.309	protein_coding	genic	4.29663694458537	2.90549449066717e-06	present
FBgn0031562	0.584045218770384	3	323.701	protein_coding	genic	0.996787019146618	0.0534268518862484	absent
FBgn0031563	0.765653878613776	4	329.228	protein_coding	genic	1.25991061969986	0.0348007529041098	present
FBgn0031564	0.42301367531617	2	297.951	protein_coding	genic	0.683294998565454	0.0828409768689696	absent
FBgn0031566	2.31018596922983	89	2427.79674093446	protein_coding	genic	2.33315851308919	0.00329068603715369	present
FBgn0031568	0.0877931474984273	7	5024.66	protein_coding	genic	-0.844838773236727	0.268384133798026	absent
FBgn0031571	1.52875526492272	238.9997	9852.09632639766	protein_coding	genic	1.93191625782639	0.00894220673180329	present
FBgn0031573	0.847787471041286	29	2155.66	protein_coding	genic	1.35893921776937	0.029181780510813	present
FBgn0031574	81.315976512894	4105.001	3181.31479210057	protein_coding	genic	5.79388077346177	1.15239185197366e-09	present
FBgn0031575	60.8094038624687	1242.683	1287.8309870435	protein_coding	genic	5.51146345505596	5.9625329534323e-09	present
FBgn0031579	3.07516027579557	21	430.349	protein_coding	genic	2.61113579482477	0.00151202073481822	present
FBgn0031580	1.18480651614176	6	319.134	protein_coding	genic	1.68422112410329	0.0154380344199253	present
FBgn0031585	236.35887658098	6236	1662.66	protein_coding	genic	6.83083493609212	1.41450188254499e-12	present
FBgn0031589	1.00484678716662	37.99998	2383.15768544909	protein_coding	genic	1.52411327849591	0.0213595576979254	present
FBgn0031590	46.5462183801238	1556	2106.66	protein_coding	genic	5.25169607555187	2.52508736474959e-08	present
FBgn0031592	5.5841908762682	106	1196.23049595555	protein_coding	genic	3.19091055829105	0.000237630466447401	present
FBgn0031596	26.7540281442565	288.9999	680.734516850835	protein_coding	genic	4.71353451649608	4.0791538947355e-07	present
FBgn0031597	2.99502529882695	80	1683.28925466496	protein_coding	genic	2.5854707356732	0.00162937518975401	present
FBgn0031598	2.35941002665031	101	2697.66	protein_coding	genic	2.353647893916	0.0031148210646084	present
FBgn0031600	9.98605648432242	96	605.824	protein_coding	genic	3.75579465534071	2.89516449246858e-05	present
FBgn0031601	17.5503927200796	99	355.482	protein_coding	genic	4.30380019998323	2.81307685594447e-06	present
FBgn0031602	0.16383824886556	15	5769.59356774877	protein_coding	genic	-0.238514221898812	0.199138137722182	absent
FBgn0031603	6.90461676990922	33.65614	307.180742722039	protein_coding	genic	3.39718997120604	0.000114072006245447	present
FBgn0031604	2.08663283315282	53	1600.66	protein_coding	genic	2.23424962615467	0.00426698041823427	present
FBgn0031606	0.594775061290497	29	3072.66	protein_coding	genic	1.01447525932495	0.052000673549966	absent
FBgn0031607	6.15989490725359	94	961.665	protein_coding	genic	3.2862709561902	0.000170103994818336	present
FBgn0031608	4.0375975991617	108	1685.66	protein_coding	genic	2.87575467015663	0.000675338571457512	present
FBgn0031609	3.35053670256928	55.99997	1053.27717759642	protein_coding	genic	2.69448015033833	0.00118121462888985	present
FBgn0031610	3.95011971572842	72	1148.66	protein_coding	genic	2.85446795332446	0.00072229820712529	present
FBgn0031611	0.996379021711748	39	2466.66	protein_coding	genic	1.51588854439123	0.0217059073275413	present
FBgn0031613	46.6225229072401	193	260.874	protein_coding	genic	5.25329222189612	2.50329251778591e-08	present
FBgn0031617	4.45224079715071	231	3269.66	protein_coding	genic	2.97076042168747	0.000497734751238396	present
FBgn0031619	0.0554419736658843	1	1136.66	protein_coding	genic	-1.2915430366308	0.302176864606198	absent
FBgn0031620	46.5455695022555	2047.004	2771.46630058021	protein_coding	genic	5.25168039357502	2.52530240460163e-08	present
FBgn0031621	4.89812783097333	92	1183.66	protein_coding	genic	3.06351720016645	0.000366522026569359	present
FBgn0031622	1.9490402813257	44	1422.66	protein_coding	genic	2.16795319996921	0.00505373519208795	present
FBgn0031623	50.1482682385475	272	341.808	protein_coding	genic	5.32413598099843	1.69954383667534e-08	present
FBgn0031626	61.2124471887058	1681.999	1731.63059409142	protein_coding	genic	5.51788636791777	5.74871742347275e-09	present
FBgn0031627	0.156915101185389	6	2409.66	protein_coding	genic	-0.280471367724048	0.204561181796416	absent
FBgn0031628	0.662971376183638	12.999958	1235.70962771191	protein_coding	genic	1.11996759290694	0.0440204456805476	present
FBgn0031630	0.221839028764382	4.11745	1169.66	protein_coding	genic	0.0560178762056591	0.160066737130019	absent
FBgn0031631	3.55580077264815	119.883	2124.66	protein_coding	genic	2.75226126228327	0.000991659341806394	present
FBgn0031632	0.154556025376623	9	3669.66	protein_coding	genic	-0.295195011304449	0.206449652880055	absent
FBgn0031633	12.7039318977028	186	922.665	protein_coding	genic	3.98973533827345	1.10830510899188e-05	present
FBgn0031634	0.395888215368878	20	3183.66	protein_coding	genic	0.61888964388527	0.0898058668073033	absent
FBgn0031635	3.06056762867325	90	1853.14664760224	protein_coding	genic	2.60651047485336	0.00153259563985584	present
FBgn0031636	7.63346333961833	244	2014.36172808193	protein_coding	genic	3.49471048773081	7.95160445951131e-05	present
FBgn0031637	14.7928006082629	620.00006	2641.2565520065	protein_coding	genic	4.13767598503668	5.87840547573432e-06	present
FBgn0031638	12.9749114316353	303	1471.66	protein_coding	genic	4.01024782056516	1.0162855736257e-05	present
FBgn0031639	2.5704615825344	27	661.945	protein_coding	genic	2.43691014601511	0.00248200328934143	present
FBgn0031640	2.60687498841318	67	1619.66	protein_coding	genic	2.45058035220942	0.00238972466698471	present
FBgn0031643	3.30738893547215	105	2000.66	protein_coding	genic	2.68188323867145	0.00122662919584265	present
FBgn0031644	28.433969926796	433	959.665	protein_coding	genic	4.77271914840612	3.04533829432013e-07	present
FBgn0031645	1.3274290655365	52	2468.66	protein_coding	genic	1.79467916355712	0.0121818166591135	present
FBgn0031646	0.252524188203259	3	748.665	protein_coding	genic	0.181928857868957	0.143363676312943	absent
FBgn0031649	5.06422772524642	211	2625.66	protein_coding	genic	3.09592849949679	0.000328732480681003	present
FBgn0031650	0	0	1055.66	protein_coding	genic	NA	1	absent
FBgn0031651	18.3844991563995	179	613.579	protein_coding	genic	4.34892379915094	2.29222816692365e-06	present
FBgn0031652	1.30185932352207	21.00002	1016.54102404974	protein_coding	genic	1.77577850452638	0.0126952955022148	present
FBgn0031653	0.555952609706915	5	566.763	protein_coding	genic	0.948878544507637	0.0574170092540257	absent
FBgn0031654	0.202483953094421	2.0000000633973	622.4560003062	protein_coding	genic	-0.0326971868676766	0.171922085072383	absent
FBgn0031655	2.05305035002955	70	2148.66	protein_coding	genic	2.21848346776076	0.00444378644299635	present
FBgn0031657	11.8867780773094	168	890.665	protein_coding	genic	3.92512092008772	1.45244153034525e-05	present
FBgn0031659	24.2764810894321	664	1723.66	protein_coding	genic	4.61909067190928	6.45786752292559e-07	present
FBgn0031660	11.316998922831	163	907.665	protein_coding	genic	3.87738839785956	1.76907317233034e-05	present
FBgn0031661	2.57187386283892	53	1298.66	protein_coding	genic	2.43744386063559	0.0024783424565397	present
FBgn0031662	10.4167010279531	154	931.665	protein_coding	genic	3.79682767876883	2.45563058106571e-05	present
FBgn0031663	2.22537535345744	18	509.728	protein_coding	genic	2.29681390663234	0.00362404024477628	present
FBgn0031664	6.58523448251968	185.0002	1770.39515985174	protein_coding	genic	3.3511582653893	0.000134836033121864	present
FBgn0031668	10.874551816063	101	585.301	protein_coding	genic	3.8386319326806	2.07297836073722e-05	present
FBgn0031670	40.3444885782591	478.99938	748.203948945151	protein_coding	genic	5.11273548869426	5.32021438811638e-08	present
FBgn0031673	13.8881672583846	291.73856	1323.78713488264	protein_coding	genic	4.07634967149915	7.66518903275415e-06	present
FBgn0031675	4.08312338158099	126.43173	1951.33950278013	protein_coding	genic	2.88665674121181	0.000652377132231786	present
FBgn0031676	7.37477032070102	157.125	1342.66	protein_coding	genic	3.46120454021926	9.01032704581184e-05	present
FBgn0031677	45.7547022031495	152	209.352	protein_coding	genic	5.23502948798902	2.76390778448071e-08	present
FBgn0031678	1.18192471114498	37.5977	2004.66	protein_coding	genic	1.68185251723143	0.0155148568304763	present
FBgn0031681	3.49324277725965	227.0002	4095.1209135886	protein_coding	genic	2.73501675033376	0.00104513880969686	present
FBgn0031682	4.00063578616052	79	1244.42101088037	protein_coding	genic	2.86681672352772	0.000694707878356762	present
FBgn0031683	25.5084291000219	636.0001	1571.2407327508	protein_coding	genic	4.66719694762535	5.11596638803589e-07	present
FBgn0031684	188.193190843318	997.9996	334.191747056259	protein_coding	genic	6.60937252285258	6.46669722236957e-12	present
FBgn0031688	7.63911446953054	171	1410.66	protein_coding	genic	3.49542802895903	7.93025574617054e-05	present
FBgn0031689	0.325639434625256	7	1354.66	protein_coding	genic	0.42904842710889	0.11190575246322	absent
FBgn0031690	76.2659255244356	1755.9965	1450.98312049292	protein_coding	genic	5.73157017054104	1.66722578564703e-09	present
FBgn0031692	5.44610273600719	34.00003	393.425703329876	protein_coding	genic	3.16658067333499	0.000258435991917421	present
