id	abundance	counts	length	biotype	type	zScore	pValue	call
FBgn0033859	15.2616926801605	252	2627.6	protein_coding	genic	2.73563455644866	0.000117483075232876	present
FBgn0033860	258.552215310097	3101	1908.6	protein_coding	genic	5.26295476844402	2.67494160804899e-09	present
FBgn0033861	783.519546762431	1677	340.6	protein_coding	genic	6.25316040382775	7.58993918299739e-12	present
FBgn0033862	74.7810545212242	911	1938.6	protein_coding	genic	4.1550036752838	6.13798410837863e-07	present
FBgn0033863	102.892201936627	1358.002	2100.2904837234	protein_coding	genic	4.44001376261005	1.69738971020968e-07	present
FBgn0033864	4.9976926494275	116	3693.6	protein_coding	genic	1.73857718645981	0.00154937637873786	present
FBgn0033865	35.4442716224406	281	1261.6	protein_coding	genic	3.48819572512099	9.17619004798481e-06	present
FBgn0033866	0	0	3540.6	protein_coding	genic	NA	1	absent
FBgn0033867	0	0	3261.6	protein_coding	genic	NA	1	absent
FBgn0033868	2476.78309800047	29054.991	1866.7845006356	protein_coding	genic	7.28107464949615	6.24910862383828e-15	present
FBgn0033869	0	0	701.6	protein_coding	genic	NA	1	absent
FBgn0033871	26.2765627080333	82	496.6	protein_coding	genic	3.22089698719133	2.4113620568248e-05	present
FBgn0033872	3.73136090112409	24.00003	1023.54265134174	protein_coding	genic	1.47760340680175	0.00263258851035726	present
FBgn0033873	5.01681675053415	30	951.6	protein_coding	genic	1.7419885332544	0.00153807886400713	present
FBgn0033874	0	0	1146.6	protein_coding	genic	NA	1	absent
FBgn0033875	34.3067517363667	275	1275.6	protein_coding	genic	3.45906231804879	1.02285070153641e-05	present
FBgn0033876	0.437763888740315	7	2544.6	protein_coding	genic	-0.436225434350954	0.025234974205642	present
FBgn0033879	68.6415641812244	382	885.6	protein_coding	genic	4.0784932813748	8.55336041992282e-07	present
FBgn0033880	0	0	979.6	protein_coding	genic	NA	1	absent
FBgn0033883	42.6381981248717	289	1078.6	protein_coding	genic	3.65323382344285	4.88646737011359e-06	present
FBgn0033884	18.2063777239568	185.0002	1617.00017040907	protein_coding	genic	2.89320598963927	7.19560897298397e-05	present
FBgn0033885	124.602367605015	446	569.6	protein_coding	genic	4.6110037602471	7.5616469162707e-08	present
FBgn0033886	252.753407362336	2077.004	1307.68074915782	protein_coding	genic	5.2426942687416	2.98610638859946e-09	present
FBgn0033887	3.64984925061796	21	915.6	protein_coding	genic	1.45787784631716	0.00273373496895295	present
FBgn0033888	192.10381382534	1319	1092.62271510692	protein_coding	genic	4.99764189050781	1.09511577687435e-08	present
FBgn0033889	20.5194777217082	613.9997	4761.71362467705	protein_coding	genic	3.00002356726565	5.09404369743822e-05	present
FBgn0033890	11.6900855020509	205	2790.6	protein_coding	genic	2.49752174162163	0.000235993688088214	present
FBgn0033891	9.73690152928472	60	980.6	protein_coding	genic	2.33424413203311	0.00036952451256318	present
FBgn0033893	96.0111820842917	188	311.6	protein_coding	genic	4.37819632930863	2.25805427754943e-07	present
FBgn0033897	12.0204716700604	253.9996	3362.58243412752	protein_coding	genic	2.52241240213731	0.000219932126481966	present
FBgn0033899	2.41413526323502	19.8673	1309.6	protein_coding	genic	1.08870925164209	0.0052133645001089	present
FBgn0033900	54.6670964634321	577.1326	1680.00670607307	protein_coding	genic	3.87518543883204	2.01044593505074e-06	present
FBgn0033901	2.17321170811804	16	1171.6	protein_coding	genic	0.994812334227507	0.00603505420974516	present
FBgn0033902	134.153937997235	1029	1220.6	protein_coding	genic	4.67696447481398	5.49396756062863e-08	present
FBgn0033903	11.800408638488	96	1294.6	protein_coding	genic	2.50591158773946	0.000230467427966345	present
FBgn0033904	0.191128305701349	1	832.6	protein_coding	genic	-1.17639001737645	0.0332212807944623	present
FBgn0033905	1.16936173765337	7	952.6	protein_coding	genic	0.441302539029347	0.012435027845533	present
FBgn0033906	40.2037886080289	153	605.6	protein_coding	genic	3.60072785785224	5.98788077351993e-06	present
FBgn0033907	168.081024134081	402	380.6	protein_coding	genic	4.87833069262015	2.01882241147007e-08	present
FBgn0033911	0.376706606155472	6	2534.6	protein_coding	genic	-0.570384983324748	0.0270135685705734	present
FBgn0033912	964.816660008606	2356.9961	388.754551135024	protein_coding	genic	6.43905815088714	2.26846299826225e-12	present
FBgn0033913	2.75845723095054	56	3230.6	protein_coding	genic	1.20778893512227	0.00428584897315543	present
FBgn0033915	18.9296892511932	341.9998	2875.03928865069	protein_coding	genic	2.92800154129369	6.43737174807397e-05	present
FBgn0033916	40.9362144216536	838	3257.6	protein_coding	genic	3.61685188772539	5.6270962562442e-06	present
FBgn0033917	0.989266612749865	10	1608.6	protein_coding	genic	0.291924410740723	0.0145361785862577	present
FBgn0033918	281.665126054281	3249	1835.6	protein_coding	genic	5.33942425240381	1.75945392739433e-09	present
FBgn0033919	0.633846201413779	10	2510.6	protein_coding	genic	-0.105656297487862	0.0204575046374659	present
FBgn0033921	0.985290836764818	11	1776.6	protein_coding	genic	0.288327457396205	0.0145881018536872	present
FBgn0033924	11.3481227888724	201	2818.6	protein_coding	genic	2.47101101398068	0.000254234801323817	present
FBgn0033925	76.2405978161943	557	1162.6	protein_coding	genic	4.17226707936827	5.69080054883446e-07	present
FBgn0033926	371.15548702954	5144.24	2205.6	protein_coding	genic	5.58584016609254	4.3885871531675e-10	present
FBgn0033927	707.496506733054	5257.76	1182.6	pseudogene	genic	6.16200298716838	1.35542089209861e-11	present
FBgn0033928	1.51226444649552	7	736.6	protein_coding	genic	0.670966273308637	0.00947716300360762	present
FBgn0033929	58.5700327858742	681.99998	1852.97820561373	protein_coding	genic	3.93677706766684	1.55832246386143e-06	present
FBgn0033931	0	0	589.6	protein_coding	genic	NA	1	absent
FBgn0033932	0	0	2309.6	protein_coding	genic	NA	1	absent
FBgn0033933	1.88798371439351	16	1348.6	protein_coding	genic	0.86915102952551	0.00726039646877839	present
FBgn0033934	93.3160695046911	618.9997	1055.59036399832	protein_coding	genic	4.35276650380592	2.53666134039895e-07	present
FBgn0033935	2.90639048620331	34	1861.6	protein_coding	genic	1.25444592400813	0.00395660097509397	present
FBgn0033936	0.0387600904440139	1	4105.6	protein_coding	genic	-2.60141704912225	0.0375642417663212	present
FBgn0033942	28.182608628742	86	485.6	protein_coding	genic	3.28344048358569	1.93505697063015e-05	present
FBgn0033943	1.49079407409992	24.999988584	2668.60053687048	protein_coding	genic	0.658194667055959	0.00963134811168114	present
FBgn0033945	10.9621189892268	36	522.6	protein_coding	genic	2.44010242893491	0.000277065854681776	present
FBgn0033948	0.127143997544697	1	1251.6	protein_coding	genic	-1.54045089933729	0.0354099520166157	present
FBgn0033949	3.20905410249269	18	892.6	protein_coding	genic	1.34292372181528	0.00338327690017343	present
FBgn0033950	0	0	158.617	protein_coding	genic	NA	1	absent
FBgn0033951	49.4576621336798	207.9995	669.252687840865	protein_coding	genic	3.78574553781206	2.89175401221944e-06	present
FBgn0033952	124.518774335551	1272	1625.6	protein_coding	genic	4.61040129143554	7.58359509870841e-08	present
FBgn0033953	381.341313793204	2266	945.6	protein_coding	genic	5.61002059447298	3.81739097904102e-10	present
FBgn0033954	2385.11370613989	15162	1011.6	protein_coding	genic	7.24739153072546	8.01725933341227e-15	present
FBgn0033955	7.40928298322061	122.99994	2641.74037589537	protein_coding	genic	2.09025225204162	0.000690539925273885	present
FBgn0033958	0	0	3753.1	protein_coding	genic	NA	1	absent
FBgn0033960	40.2393221692424	553.999857	2190.88919073376	protein_coding	genic	3.6015179831555	5.96970816302666e-06	present
FBgn0033961	113.374906503791	222	311.6	protein_coding	genic	4.52666254234253	1.13072065887754e-07	present
FBgn0033963	31.1182034537636	276	1411.4190752527	protein_coding	genic	3.37193683165968	1.40846497220354e-05	present
FBgn0033968	0	0	612.1	protein_coding	genic	NA	1	absent
FBgn0033969	98.6600357424121	1174	1893.6	protein_coding	genic	4.40250212481049	2.01923940662886e-07	present
FBgn0033970	0	0	710.6	protein_coding	genic	NA	1	absent
FBgn0033971	2.7398416412688	32	1858.6	protein_coding	genic	1.20174454064674	0.00432989201508506	present
FBgn0033972	24.791509842234	159	1020.6	protein_coding	genic	3.16893939003279	2.88699630532743e-05	present
FBgn0033973	2.33455724884964	28	1908.6	protein_coding	genic	1.05877084077234	0.00546663447083418	present
FBgn0033978	1.69545516705818	17	1595.6	protein_coding	genic	0.773089839647437	0.00829265821510601	present
FBgn0033979	1.79622142381382	17.2541	1528.6	protein_coding	genic	0.824654758353849	0.00772842377395472	present
FBgn0033980	5.44844211928884	56	1635.6	protein_coding	genic	1.81570158063434	0.00130986308867943	present
FBgn0033982	0.400604122745409	9.41159	3738.6	protein_coding	genic	-0.515450709601577	0.0262998878377931	present
FBgn0033983	22.8533242015873	312	2172.53424001038	protein_coding	genic	3.09623452294821	3.69837477612049e-05	present
FBgn0033984	2.55437811848124	59	3675.6	protein_coding	genic	1.13914100243559	0.00480506592814259	present
FBgn0033985	0	0	1211.6	protein_coding	genic	NA	1	absent
FBgn0033987	1.78434752466035	47	4191.6	protein_coding	genic	0.818726424836381	0.00779210703747293	present
FBgn0033988	7.44992149779897	96	2050.6	protein_coding	genic	2.09513767263753	0.000682305369074189	present
FBgn0033989	16.8803887311932	177	1668.6	protein_coding	genic	2.82566574463454	8.90319714920525e-05	present
FBgn0033990	28.7110570453929	192.9995	1069.71581919916	protein_coding	genic	3.30003393252466	1.82419444745132e-05	present
FBgn0033993	0	0	1834.6	protein_coding	genic	NA	1	absent
FBgn0033994	0	0	1423.1	protein_coding	genic	NA	1	absent
FBgn0033995	5.81498340907323	59	1614.6	protein_coding	genic	1.87385198479132	0.00115012468869156	present
FBgn0033996	19.5831763231066	219	1779.6	protein_coding	genic	2.95831082536011	5.83696929684209e-05	present
FBgn0033997	0	0	1515.6	pseudogene	genic	NA	1	absent
FBgn0033998	0.977848239422939	19.00001	3092.03063282139	protein_coding	genic	0.281554951703944	0.0146860110484887	present
FBgn0033999	15.5238539935978	114.99978	1178.85089236164	protein_coding	genic	2.75084999062257	0.000112163193843532	present
FBgn0034000	38.0558227717045	152	635.6	protein_coding	genic	3.55169006916905	7.22267404599488e-06	present
FBgn0034001	5.19801209187402	14	428.6	protein_coding	genic	1.77367833947759	0.00143629412921825	present
FBgn0034002	0.906696208741518	11	1930.6	protein_coding	genic	0.214082563475082	0.0156709702172347	present
FBgn0034005	0	0	3195.6	protein_coding	genic	NA	1	absent
FBgn0034007	42.6067651346592	375	1400.6	protein_coding	genic	3.65257566885602	4.89901272350916e-06	present
FBgn0034008	24.5150667940602	160	1038.6	protein_coding	genic	3.15892315655409	2.98808024480849e-05	present
FBgn0034009	11.7218116826748	298	4045.6	protein_coding	genic	2.49994104782872	0.000234388213147433	present
FBgn0034010	3.04154104218163	5	261.6	protein_coding	genic	1.2950430457935	0.00368535660110381	present
FBgn0034011	2.10633259201778	12	906.6	protein_coding	genic	0.966895235721192	0.00629486869961487	present
FBgn0034012	5.37724723240346	65	1923.6	protein_coding	genic	1.80395491421986	0.00134424773929157	present
FBgn0034013	17.0654221925927	522	4867.6	protein_coding	genic	2.83540346261099	8.63626127832327e-05	present
FBgn0034021	14.4213348759691	196.9995	2173.80747942639	protein_coding	genic	2.68505579132096	0.000136838823099727	present
FBgn0034022	0	0	3734.1	protein_coding	genic	NA	1	absent
FBgn0034023	0	0	1634.6	protein_coding	genic	NA	1	absent
FBgn0034025	8.1350519081868	83.999973333	1643.161445399	protein_coding	genic	2.17371332307962	0.000560933777847008	present
FBgn0034027	1.98296905154933	19.0978	1532.6	protein_coding	genic	0.912991650859586	0.00681662617118992	present
FBgn0034029	10.9342366527265	95	1382.6	protein_coding	genic	2.43782576721237	0.000278816886416838	present
FBgn0034030	0	0	1589.6	protein_coding	genic	NA	1	absent
FBgn0034031	67.4732381698017	270.00027	636.786813701939	protein_coding	genic	4.06316012498977	9.13535566702155e-07	present
FBgn0034032	0.677291613516736	9	2114.6	protein_coding	genic	-0.0464473312308241	0.0195687664751151	present
FBgn0034033	20.0902644124662	47.00004	372.283674129368	protein_coding	genic	2.98114659921824	5.41883990810851e-05	present
FBgn0034035	8.3178721143254	73	1396.6	protein_coding	genic	2.19356248385517	0.000533387892538985	present
FBgn0034045	0	0	2275.26666666667	protein_coding	genic	NA	1	absent
FBgn0034046	4.8870797336454	58	1888.6	protein_coding	genic	1.71858799659305	0.00161693479571586	present
FBgn0034047	0	0	971.6	protein_coding	genic	NA	1	absent
FBgn0034049	24.9612765089126	665	4239.51592117624	protein_coding	genic	3.1750327401861	2.8270528759058e-05	present
FBgn0034050	38.3733589897855	215	891.6	protein_coding	genic	3.55911029201886	7.02167047299881e-06	present
FBgn0034051	230.816183957706	1851.997495048	1276.83728122766	protein_coding	genic	5.16160799013996	4.62001508426797e-09	present
FBgn0034052	3.14404174792154	14	708.6	protein_coding	genic	1.32464512165602	0.0034963481578062	present
FBgn0034053	0.291410119273912	3.55735	1942.6	protein_coding	genic	-0.799681552524377	0.0297406439003208	present
FBgn0034054	26.5506560211799	218	1306.6	protein_coding	genic	3.23016450987931	2.33454225298395e-05	present
FBgn0034057	10.2795682464919	72	1114.6	protein_coding	genic	2.38268207677032	0.000324314339530895	present
FBgn0034058	11.8756289049958	59	790.6	protein_coding	genic	2.51158674022975	0.000226794606403978	present
FBgn0034059	3.70712986661589	19	815.6	protein_coding	genic	1.47178465630772	0.00266212105288275	present
FBgn0034060	6.21537419266573	207.9997	5325.4565401765	protein_coding	genic	1.93332397009808	0.00100379896174551	present
FBgn0034061	43.7892635326892	135	490.6	protein_coding	genic	3.67702634862434	4.45266132518083e-06	present
FBgn0034062	37.6392314576554	402	1699.6	protein_coding	genic	3.54185859752859	7.49728442551635e-06	present
FBgn0034063	1.48323555953128	16.0000294	1716.61170027401	protein_coding	genic	0.653652776039613	0.00968649453146225	present
FBgn0034065	7.80448392971766	40	815.6	protein_coding	genic	2.13666336288829	0.000615631614308418	present
FBgn0034066	236.720450391059	1124	755.6	protein_coding	genic	5.18416346920519	4.09447420897245e-09	present
FBgn0034067	1.40655779562146	19.00000966061	2149.60001355793	protein_coding	genic	0.606246157259746	0.0102717532719457	present
FBgn0034068	32.0050085901738	481	2391.6	protein_coding	genic	3.3970345560949	1.28541176256609e-05	present
FBgn0034069	0	0	887.6	protein_coding	genic	NA	1	absent
FBgn0034070	1.13058935766814	38	5348.6	protein_coding	genic	0.411180454165976	0.0128491469425966	present
FBgn0034071	5.29809032553967	105	3153.77972866612	protein_coding	genic	1.79070877172907	0.00138390557844215	present
FBgn0034072	6.75046826160461	222.9997	5256.92517594992	protein_coding	genic	2.007083406549	0.000844245758400788	present
FBgn0034073	0	0	2967.6	protein_coding	genic	NA	1	absent
FBgn0034075	15.775169604054	255.99976	2582.42036226385	protein_coding	genic	2.76518866024061	0.000107349579700346	present
FBgn0034076	0	0	1592.6	protein_coding	genic	NA	1	absent
FBgn0034081	105.672665294076	479	721.330454545455	protein_coding	genic	4.46383042346085	1.51914949627719e-07	present
FBgn0034082	204.929538307446	1653	1283.6	protein_coding	genic	5.0553658661241	8.10579601772628e-09	present
FBgn0034083	7.50882366894913	252	5340.6	protein_coding	genic	2.10217069023134	0.000670598040500705	present
FBgn0034084	21.2156309585076	131	982.6	protein_coding	genic	3.02982170772868	4.61738390258982e-05	present
FBgn0034085	4.13697986766401	115	4423.6	protein_coding	genic	1.56976844994307	0.00219773648957118	present
FBgn0034086	41.6912620439149	177	675.6	protein_coding	genic	3.63317653583332	5.28263934174394e-06	present
FBgn0034087	23.5204015191989	847	5730.6	protein_coding	genic	3.1219294038978	3.39032177044118e-05	present
FBgn0034091	93.5112197488513	1074	1827.68764441485	protein_coding	genic	4.35463200263158	2.51515624941873e-07	present
FBgn0034092	2.05978386732417	4.53808	350.6	protein_coding	genic	0.946934359342254	0.00648499653103911	present
FBgn0034093	2.35042582468889	26.99997	1828.00823522834	protein_coding	genic	1.06482338292372	0.00541477493414554	present
FBgn0034094	4.10137699296246	57	2211.6	protein_coding	genic	1.56204952721092	0.0022318403220508	present
FBgn0034095	0	0	3201.6	protein_coding	genic	NA	1	absent
FBgn0034096	0	0	413.6	protein_coding	genic	NA	1	absent
FBgn0034097	209.988083240124	716	542.6	protein_coding	genic	5.07714389572805	7.22994397286442e-09	present
FBgn0034098	2.93751921563413	44	2383.6	protein_coding	genic	1.26396089791717	0.00389176638987199	present
FBgn0034099	143.252828097814	700	777.6	protein_coding	genic	4.73557878975876	4.12172709987006e-08	present
FBgn0034103	0	0	290.6	protein_coding	genic	NA	1	absent
FBgn0034104	243.268056461082	458	299.6	protein_coding	genic	5.20853255614399	3.59166049929227e-09	present
FBgn0034105	145.92297608306	1056	1151.6	protein_coding	genic	4.75207047929397	3.7993066375067e-08	present
FBgn0034106	2.33362527424472	51.5988	3518.6	protein_coding	genic	1.05841487947066	0.00546969480511681	present
FBgn0034109	1.24761605117165	12	1530.6	protein_coding	genic	0.499154475369553	0.0116552666459685	present
FBgn0034110	1.78962468878704	30	2667.6	protein_coding	genic	0.821366099040813	0.00776371285441873	present
FBgn0034113	7.18901660475858	174	3851.6	protein_coding	genic	2.06329734111893	0.000737511181618787	present
FBgn0034114	3.21467239617187	45	2227.6	protein_coding	genic	1.34448692723947	0.00337373461125121	present
FBgn0034117	4.93811639004775	47	1514.6	protein_coding	genic	1.72786633750436	0.00158528598060578	present
FBgn0034118	101.98785271208	756	1179.6	protein_coding	genic	4.43212639687879	1.76070070124193e-07	present
FBgn0034120	1.0628735461324	5	748.6	protein_coding	genic	0.356023615854704	0.0136205910319128	present
FBgn0034121	778.415516784685	9284.0012	1897.95154182687	protein_coding	genic	6.24732232668215	7.87902675225407e-12	present
FBgn0034122	93.8768866414861	349	591.6	protein_coding	genic	4.35811832214211	2.47543204725982e-07	present
FBgn0034126	12.3603484521385	51	656.6	protein_coding	genic	2.54731794448481	0.000204839192497045	present
FBgn0034127	236.94257733187	2885	1937.6	protein_coding	genic	5.18500090397638	4.07611887857957e-09	present
FBgn0034128	0.617115152508829	3	773.6	protein_coding	genic	-0.12954764707484	0.0208147220933406	present
FBgn0034129	66.6172543892168	570	1361.6	protein_coding	genic	4.05175830763205	9.59226093289256e-07	present
FBgn0034131	0	0	491.6	protein_coding	genic	NA	1	absent
FBgn0034132	687.029265523498	8158	1889.6	protein_coding	genic	6.13578503530204	1.59901348686752e-11	present
FBgn0034135	1.31642782761335	29	3505.6	protein_coding	genic	0.54710245162884	0.0110257312026665	present
FBgn0034136	0	0	2874.6	protein_coding	genic	NA	1	absent
FBgn0034137	0.138823542987825	2	2292.6	protein_coding	genic	-1.46195465266963	0.0350268373092589	present
FBgn0034138	2372.00009931881	6885.9965	461.969720794288	protein_coding	genic	7.24246585574896	8.31398422815618e-15	present
FBgn0034139	0	0	1283.6	protein_coding	genic	NA	1	absent
FBgn0034140	3.29392300964131	19.99996	966.222395570909	protein_coding	genic	1.36623955905569	0.00324302040277213	present
FBgn0034141	6.8924734635717	75	1731.6	protein_coding	genic	2.02567601490118	0.000807585931512992	present
FBgn0034142	4.27861678870839	55	2045.6	protein_coding	genic	1.59983307122868	0.00206879275557557	present
FBgn0034143	3.87821050325217	48.9999509497	2010.60002466061	protein_coding	genic	1.51207936388277	0.00246275565203963	present
FBgn0034144	1689.87679332775	15914	1498.6	protein_coding	genic	6.93962758213441	7.41834371953258e-14	present
FBgn0034145	20.6508226567202	440	3390.60139093633	protein_coding	genic	3.00572313615248	4.999532887058e-05	present
FBgn0034151	0	0	1132.6	protein_coding	genic	NA	1	absent
FBgn0034152	897.1529520982	2024.995	359.185570215514	protein_coding	genic	6.37411867004625	3.47236821075606e-12	present
FBgn0034153	1846.06030042234	3870.99593	333.686201565908	protein_coding	genic	7.0185779787893	4.2294133399029e-14	present
FBgn0034154	2.4456981658854	9	585.6	protein_coding	genic	1.10030907381789	0.00511741878581461	present
FBgn0034156	2.18728542530161	26	1891.6	protein_coding	genic	1.00057768376127	0.00598228462694911	present
FBgn0034157	0.376095262164264	5	2115.6	protein_coding	genic	-0.571835182188711	0.027032116981169	present
FBgn0034158	3.31438656921969	68.999998797	3312.89246586183	protein_coding	genic	1.37176801137797	0.00321041134259761	present
FBgn0034159	0.125936552173902	1	1263.6	protein_coding	genic	-1.54897247374897	0.0354488641082635	present
FBgn0034160	0.418441833635518	2.000000025592	760.600000151167	protein_coding	genic	-0.476543728948008	0.0257819338868584	present
FBgn0034162	0.871804751608527	3	547.6	protein_coding	genic	0.17903503510125	0.0161885196495597	present
FBgn0034165	0	0	628.6	protein_coding	genic	NA	1	absent
FBgn0034166	1.3338929365209	12	1431.6	protein_coding	genic	0.558873593123898	0.010873634602458	present
FBgn0034168	0	0	1358.6	protein_coding	genic	NA	1	absent
FBgn0034172	6.08268630804029	47	1229.6	protein_coding	genic	1.91404929422373	0.00104941756538309	present
FBgn0034173	185.236225630664	1266	1087.6	protein_coding	genic	4.96512818895951	1.29551351965331e-08	present
FBgn0034175	28.4298129830978	232	1298.6	protein_coding	genic	3.29123933798968	1.88219750096572e-05	present
FBgn0034176	65.768085555649	571	1381.6	protein_coding	genic	4.0402994663768	1.00732180005269e-06	present
FBgn0034177	0	0	1316.6	protein_coding	genic	NA	1	absent
FBgn0034179	5.08742606392962	50	1563.98761699178	protein_coding	genic	1.75447137616631	0.00149730744470425	present
FBgn0034180	9.44423286405017	249	4195.6	protein_coding	genic	2.30698664518859	0.000397312474846738	present
FBgn0034181	32.2772994605269	512.9995	2529.18831551701	protein_coding	genic	3.40460138281554	1.2503204154045e-05	present
FBgn0034182	0.205917996023478	2	1545.6	protein_coding	genic	-1.1098201945333	0.0326997699079915	present
FBgn0034183	0	0	1624.6	protein_coding	genic	NA	1	absent
FBgn0034184	20.2956444810788	417	3269.6	protein_coding	genic	2.99022871373266	5.26028422133603e-05	present
FBgn0034186	2.31571494182998	37	2542.6	protein_coding	genic	1.05153579136901	0.00552906347679107	present
FBgn0034187	0.0980912453473113	2	3244.6	protein_coding	genic	-1.77214437401351	0.0362983360210516	present
FBgn0034191	0.368108784008659	2	864.6	protein_coding	genic	-0.591004732060455	0.027275845551226	present
FBgn0034194	8.68763063343627	87	1593.6	protein_coding	genic	2.23240760442245	0.000482838905764381	present
FBgn0034195	1.14319990895793	8	1113.6	protein_coding	genic	0.421089619641435	0.0127123306086677	present
FBgn0034196	169.917324319228	479	448.6	protein_coding	genic	4.88803116031802	1.92186925037668e-08	present
FBgn0034197	0	0	1306.1	protein_coding	genic	NA	1	absent
FBgn0034198	56.1212020632902	215.0001	609.639521798755	protein_coding	genic	3.89863229742092	1.82540973258416e-06	present
FBgn0034199	28.2190709098543	51	287.6	protein_coding	genic	3.28459677500323	1.92713400001591e-05	present
FBgn0034200	41.622777005343	353	1349.6	protein_coding	genic	3.63170747730466	5.31280872105472e-06	present
FBgn0034201	4.63607945599252	8	274.6	protein_coding	genic	1.67149876830327	0.00178551272104569	present
FBgn0034202	4.32855514489707	44	1617.6	protein_coding	genic	1.6101981599709	0.00202575061580136	present
FBgn0034204	0	0	1066.1	protein_coding	genic	NA	1	absent
FBgn0034205	26.360535528678	288	1738.6	protein_coding	genic	3.22374497166165	2.3875098800724e-05	present
FBgn0034206	62.5233198170469	135	343.6	protein_coding	genic	3.99511361131028	1.22017676151541e-06	present
FBgn0034210	32.6327869100636	319	1555.6	protein_coding	genic	3.41438365116123	1.20627456431398e-05	present
FBgn0034214	2.95311321279741	30	1616.6	protein_coding	genic	1.26868971538597	0.00385983298403209	present
FBgn0034215	52.8657823358879	377	1134.82293179895	protein_coding	genic	3.84526177443269	2.2723628027515e-06	present
FBgn0034217	3.89041236375277	25	1022.6	protein_coding	genic	1.51488441837912	0.00244932047386728	present
FBgn0034218	0.245462636629559	2	1296.6	protein_coding	genic	-0.952929132381961	0.0313119126018962	present
FBgn0034219	0.45090509839891	5	1764.6	protein_coding	genic	-0.409810181951945	0.0248713166975509	present
FBgn0034221	0	0	1534.6	protein_coding	genic	NA	1	absent
FBgn0034223	3.41395011972942	63	2936.6	protein_coding	genic	1.39820334177234	0.00305787508985145	present
FBgn0034224	0	0	791.1	protein_coding	genic	NA	1	absent
FBgn0034225	48.575487267397	566.422	1855.6	protein_coding	genic	3.76966950921327	3.08451619191696e-06	present
FBgn0034229	197.049146772004	1417.9967	1145.14921026471	protein_coding	genic	5.02034385544183	9.73282171687862e-09	present
FBgn0034230	3.28590573020795	55	2663.6	protein_coding	genic	1.36406063157388	0.00325594047883251	present
FBgn0034231	29.9395843887635	132	701.6	protein_coding	genic	3.33745432514498	1.59542706379977e-05	present
FBgn0034232	28.1037006103413	93	526.6	protein_coding	genic	3.28093586606787	1.95232222388209e-05	present
FBgn0034237	61.9718247587014	933.9997	2398.35722059269	protein_coding	genic	3.9871999513696	1.26158522170945e-06	present
FBgn0034240	0.416257178589763	18.99995152	7263.6042330051	protein_coding	genic	-0.481215925106212	0.0258446571509016	present
FBgn0034242	266.881334316187	1216.0642	725.103029372331	protein_coding	genic	5.29127340816627	2.29205917318381e-09	present
FBgn0034243	13.2380293578227	172	2067.6	protein_coding	genic	2.60858435594166	0.000171558907288535	present
FBgn0034245	32.1041684653366	47	232.968846162199	protein_coding	genic	3.39979653780631	1.27249824432072e-05	present
FBgn0034246	6.48806239781143	225	5518.6	protein_coding	genic	1.97167156929457	0.000917957057954804	present
FBgn0034247	13.8512880728211	124	1424.6	protein_coding	genic	2.64903026732274	0.000152322181408361	present
FBgn0034248	115.617406234144	280.9997	386.762225475678	protein_coding	genic	4.54415829505503	1.04076282011582e-07	present
FBgn0034249	1.99519984110641	43	3429.6	protein_coding	genic	0.918480188040501	0.00676229260163751	present
FBgn0034251	48.8440485373456	607	1977.6	protein_coding	genic	3.77459405464579	3.02421943260171e-06	present
FBgn0034253	0.885499538046157	29	5211.6	protein_coding	genic	0.192954810368237	0.0159825410059809	present
FBgn0034255	2.32198580729976	3	205.6	protein_coding	genic	1.05395142758178	0.00550816669850282	present
FBgn0034258	128.280350117539	2401.0036	2978.47590486182	protein_coding	genic	4.63697848071676	6.67118351563606e-08	present
FBgn0034259	15.131035978892	94	988.6	protein_coding	genic	2.72795665175118	0.000120252877067386	present
FBgn0034261	1.9504035706207	40	3263.6	protein_coding	genic	0.898200699180198	0.00696440674966468	present
FBgn0034262	5.66311129277378	86	2416.6	protein_coding	genic	1.85021565693368	0.00121299186128146	present
FBgn0034263	280.333043126088	1546	877.6	protein_coding	genic	5.3351894096593	1.80101741246296e-09	present
FBgn0034264	1.93029387829868	15	1236.6	protein_coding	genic	0.888946112137908	0.00705787751537572	present
FBgn0034265	2.5941155993568	25	1533.6	protein_coding	genic	1.15292940618331	0.00469741445593962	present
FBgn0034266	15.6493032309352	144.12973	1465.61527859386	protein_coding	genic	2.75803188738042	0.000109728375711633	present
FBgn0034267	2.4513130914908	29.8702782841	1939.10756445541	protein_coding	genic	1.10236030300452	0.00510057912213584	present
FBgn0034269	18.5860111337238	300	2568.6	protein_coding	genic	2.91163835599412	6.78439115865594e-05	present
FBgn0034270	4.41857681186826	41	1476.6	protein_coding	genic	1.62858092987804	0.00195116167622262	present
FBgn0034271	3.76664092726165	79	3337.6	protein_coding	genic	1.4860096860624	0.00259036935701224	present
FBgn0034272	0	0	1739.6	protein_coding	genic	NA	1	absent
FBgn0034274	56.0328969461067	365	1036.6	protein_coding	genic	3.89722604042241	1.83603812489548e-06	present
FBgn0034275	19.7983310217959	228	1832.6	protein_coding	genic	2.96807015588476	5.65479885251504e-05	present
FBgn0034276	0.061569847298206	1	2584.6	protein_coding	genic	-2.18809563867717	0.0371985715274549	present
FBgn0034277	23.8494540227068	305.077	2035.6	protein_coding	genic	3.13433929161666	3.25014914633266e-05	present
FBgn0034278	106.851235890985	271	403.6	protein_coding	genic	4.47374024034077	1.45038486568449e-07	present
