target_id	length	eff_length	est_counts	tpm
FBtr0473602	1971	1708.66	4.35078	0.160233
FBtr0079767	799	539.097	4.12037	0.480964
FBtr0340592	868	606.824	26.8796	2.78743
FBti0061433-RA	61	18.8462	0	0
FBti0060176-RA	176	37.2324	0	0
FBti0063010-RA	61	18.8462	0	0
FBtr0346423	3181	2918.66	0	0
FBtr0080502	2749	2486.66	0	0
FBtr0100383	1251	988.665	22	1.40028
FBtr0079549	1792	1529.66	11	0.452521
FBtr0334812	996	733.665	5	0.428859
FBtr0080836	1528	1265.66	15	0.745788
FBtr0077977	802	542.097	1095	127.11
FBtr0080285	842	581.359	22	2.38134
FBtr0342580	987	724.81	0	0
FBtr0342628	2829	2566.66	2.5172	0.061715
FBtr0112643	3267	3004.66	0	0
FBtr0112642	4497	4234.66	20.4828	0.304378
FBtr0303308	1541	1278.66	186	9.15374
FBti0062894-RA	67	23.5	1	2.67778
FBti0063488-RA	150	25.5717	0	0
FBtr0080626	1147	884.665	35.2964	2.5107
FBtr0343678	878	616.456	4.64152	0.473805
FBtr0080627	1468	1205.66	733.062	38.261
FBtr0340255	230	66.519	0	0
FBtr0344049	955	692.81	5.38285	0.488923
FBtr0340582	531	288.213	0	0
FBti0062948-RA	91	15.1711	0	0
FBti0062178-RA	337	132.488	3	1.42491
FBtr0334810	3405	3142.66	0	0
FBti0059700-RA	2202	1939.66	10	0.324426
FBtr0080587	1766	1503.66	6	0.251098
FBti0063798-RA	88	16.8929	1	3.72511
FBtr0336852	330	127.543	0	0
RR44129_transposable_element-RA	4697	4434.66	0	0
FBtr0343855	1503	1240.66	1	0.050721
FBtr0089320	2012	1749.66	0	0
FBtr0091809	440	210.932	0	0
FBtr0077654	1319	1056.66	0	0
FBtr0335479	1673	1410.66	16.0303	0.715089
FBtr0077655	1409	1146.66	14.9697	0.821523
FBtr0091867	529	286.605	9.32143	2.04664
FBtr0303568	1191	928.665	0	0
FBtr0273319	1689	1426.66	0	0
FBtr0336845	476	240.171	10	2.62012
FBti0019262-RA	1087	824.665	0	0
FBtr0080231	4646	4383.66	36.6122	0.525571
FBtr0080232	4932	4669.66	74.3878	1.00244
FBtr0343848	2000	1737.66	86	3.1144
FBtr0079478	2069	1806.66	1256.08	43.7503
FBtr0079479	1860	1597.66	68.925	2.71477
FBti0062912-RA	371	157.329	1.03569	0.414249
FBtr0290242	1765	1502.66	276	11.5582
FBtr0335185	2541	2278.66	36.6537	1.01223
FBtr0079956	1036	773.665	65.4097	5.32025
FBtr0079955	1128	865.665	270.102	19.6345
FBtr0343607	1326	1063.66	21.4882	1.27127
FBtr0111127	7096	6833.66	5.27248	0.0485517
FBtr0331165	7180	6917.66	77.7275	0.707062
FBtr0331166	7167	6904.66	5.83766e-05	5.32034e-07
FBtr0345760	584	335.61	2	0.375006
FBti0060535-RA	104	13.3347	0	0
FBti0062800-RA	78	22.375	0	0
FBti0060188-RA	125	17.1787	0	0
FBtr0300761	976	713.81	14	1.23421
FBtr0343383	977	714.81	0	0
FBtr0345641	1600	1337.66	3.12855	0.147176
FBtr0080699	1522	1259.66	0	0
FBtr0345286	1068	805.665	19.5588	1.52767
FBtr0080289	1093	830.665	0	0
FBti0019210-RA	7411	7148.66	0	0
FBtr0112752	1052	789.665	6	0.478136
FBtr0290243	852	591.183	4.75395	0.506029
FBti0062115-RA	936	673.879	0	0
FBtr0335138	2378	2115.66	28.7927	0.856403
FBtr0080883	2070	1807.66	16.6964	0.581229
FBtr0345563	235	69.7636	0	0
FBtr0091876	595	345.526	104.276	18.991
FBtr0332207	2267	2004.66	0	0
FBtr0332206	2629	2366.66	13	0.34566
FBtr0081133	2859	2596.66	49	1.18747
FBtr0080534	1821	1558.66	20.6229	0.832605
FBtr0307034	398	177.56	12.3034	4.36038
FBtr0079072	396	175.991	6.56025	2.3457
FBtr0307035	460	226.924	285.136	79.0705
FBtr0081131	2390	2127.66	18	0.532368
FBti0019119-RA	2575	2312.66	0	0
FBtr0307071	6941	6678.66	220.958	2.08191
FBtr0345336	7004	6741.66	0.00696209	6.49853e-05
FBtr0307070	5841	5578.66	0	0
FBtr0079231	5963	5700.66	0	0
FBtr0307069	5851	5588.66	0	0
FBtr0079232	5831	5568.66	60.0354	0.67842
FBtr0329942	4949	4686.66	79.3507	1.06544
FBtr0329943	4466	4203.66	43.4912	0.651052
FBtr0079300	4466	4203.66	43.4912	0.651052
FBtr0079301	4814	4551.66	103.418	1.42977
FBtr0329941	5970	5707.66	84.2491	0.928858
FBtr0300301	401	179.938	23	8.04356
FBtr0345775	846	585.301	29.4324	3.16438
FBti0063587-RA	146	24.0107	0	0
FBtr0081191	1302	1039.66	16	0.968432
FBtr0342926	1519	1256.66	0	0
FBtr0342927	1419	1156.66	0	0
FBtr0080201	1445	1182.66	0	0
FBtr0310392	2132	1869.66	16	0.538516
FBtr0335168	571	323.701	89	17.3017
FBtr0080350	630	377.269	2	0.333596
FBtr0079169	1995	1732.66	6.4195	0.233147
FBtr0079168	1952	1689.66	0	0
FBtr0300696	1898	1635.66	0	0
FBtr0300695	1941	1678.66	0	0
FBtr0332556	1999	1736.66	9.5805	0.347148
FBtr0345566	342	136.436	0	0
FBtr0309632	22	2	0	0
FBtr0077432	4864	4601.66	144.852	1.98085
FBtr0305968	4819	4556.66	51.3631	0.709327
FBtr0331447	5201	4938.66	38.7853	0.494197
FBtr0080965	1233	970.665	0	0
FBtr0079370	865	603.884	3	0.312615
FBti0019828-RA	463	229.476	0	0
RR48366_transposable_element-RA	5371	5108.66	79.8456	0.983526
FBtr0091807	529	286.605	9.32143	2.04664
FBtr0079876	1391	1128.66	134	7.47106
FBtr0077986	1767	1504.66	13	0.543684
FBtr0077699	757	498.032	575.501	72.7162
FBtr0332513	1647	1384.66	126.499	5.74889
FBtr0080982	1284	1021.66	758.28	46.7051
FBtr0305683	1463	1200.66	116.72	6.11737
FBtr0345439	636	382.806	0	0
FBtr0079171	625	372.766	2	0.337626
FBtr0335193	282	97.5543	0	0
FBtr0335383	2903	2640.66	6.4961	0.154804
FBtr0077920	2090	1827.66	19.5039	0.671533
FBtr0079962	1259	996.665	165	10.4178
FBtr0079540	655	400.576	71	11.1536
FBtr0306712	379	163.175	68.7264	26.5041
FBtr0345462	449	218.221	1.2833	0.370062
FBtr0306713	416	191.619	12.128	3.98284
FBtr0306711	349	141.324	44.8623	19.976
FBtr0089377	5594	5331.66	233.184	2.75219
FBtr0335391	5708	5445.66	120.623	1.39387
FBtr0079738	920	657.945	421.054	40.2708
FBtr0078119	1261	998.665	52.3556	3.29903
FBtr0340650	1381	1118.66	18.6444	1.0488
FBti0060658-RA	322	121.851	1	0.516434
FBtr0333544	3303	3040.66	0	0
FBtr0333545	3586	3323.66	0	0
FBtr0077911	3601	3338.66	30.8248	0.580991
FBti0060272-RA	143	22.8246	0	0
FBtr0077378	1446	1183.66	92	4.89105
FBtr0078075	1584	1321.66	27	1.28554
FBti0059810-RA	62	18.5	0	0
FBtr0345546	346	139.299	0	0
FBtr0081365	2031	1768.66	21.5416	0.766433
FBtr0330662	1823	1560.66	80.5448	3.24766
FBtr0332217	490	252.185	86	21.4596
FBti0062990-RA	55	19.8889	0	0
FBtr0342596	1889	1626.66	9.30293	0.359886
FBtr0342595	2611	2348.66	35.0944	0.940283
FBtr0080307	3980	3717.66	46.6027	0.78883
FBtr0089388	765	505.932	48	5.97024
FBtr0273329	1530	1267.66	0	0
FBtr0081453	595	345.526	2	0.364244
FBtr0347484	227	64.8102	0	0
FBtr0472780	22	2	0	0
FBtr0079692	73	22.6316	0.125	0.347566
FBtr0091894	595	345.526	7.27579	1.32508
FBtr0081141	2188	1925.66	61	1.99339
FBtr0479805	3012	2749.66	15.7609	0.360697
FBtr0079802	2878	2615.66	6.71743	0.161608
FBtr0079801	3012	2749.66	15.7609	0.360697
FBtr0303876	2984	2721.66	0	0
FBtr0479804	3012	2749.66	15.7609	0.360697
FBtr0079800	2816	2553.66	0	0
FBtr0333094	998	735.665	2.7771	0.237549
FBtr0080388	729	470.761	251.223	33.5816
FBtr0333093	711	453.366	0	0
FBtr0113458	1583	1320.66	2	0.0952972
FBti0060304-RA	363	151.241	0	0
FBtr0306031	4143	3880.66	71	1.15132
FBtr0077588	973	710.81	1472	130.316
FBtr0308574	1988	1725.66	0	0
FBtr0081104	1971	1708.66	84	3.09361
FBtr0343833	2112	1849.66	0	0
FBtr0308575	2212	1949.66	0	0
FBti0019784-RA	1002	739.665	7.31145	0.622029
FBtr0332191	2353	2090.66	0	0
FBtr0080004	2374	2111.66	0	0
FBtr0332192	2162	1899.66	5	0.165629
FBtr0331193	1566	1303.66	599	28.9137
FBtr0335167	1997	1734.66	0	0
FBtr0335166	1595	1332.66	3	0.141659
FBtr0080908	1651	1388.66	18	0.815676
FBtr0331619	1595	1332.66	0	0
FBtr0081488	2541	2278.66	13	0.359009
FBti0063690-RA	71	21.8333	0	0
FBtr0079646	641	387.454	29	4.70999
FBti0019805-RA	1584	1321.66	1	0.0476125
FBti0063487-RA	354	144.943	1	0.434156
FBtr0111024	4340	4077.66	61.5852	0.950402
FBtr0079026	4364	4101.66	165.415	2.5378
FBtr0080299	2330	2067.66	4.22923	0.128713
FBtr0080298	2459	2196.66	49.7708	1.42578
FBtr0080942	2247	1984.66	416.226	13.1973
FBtr0080941	2376	2113.66	135.709	4.04031
FBtr0080940	2154	1891.66	240.341	7.99516
FBtr0335143	2503	2240.66	102.724	2.88494
FBtr0077389	2263	2000.66	105	3.30261
FBtr0080369	3443	3180.66	800.545	15.8384
FBtr0344859	3003	2740.66	0	0
FBtr0333089	4120	3857.66	62.6799	1.02246
FBtr0333090	2760	2497.66	55.7746	1.40522
FBtr0330023	322	121.851	72	37.1833
FBtr0091862	1023	760.665	8.98176	0.743038
FBtr0342858	600	350.024	10	1.79781
FBtr0080227	953	690.81	211	19.2206
FBtr0081157	708	450.457	40	5.58791
FBtr0300309	337	132.488	30	14.2491
FBtr0077837	2331	2068.66	85.9122	2.61341
FBtr0077839	2112	1849.66	89.733	3.05282
FBtr0077836	2325	2062.66	43.3719	1.32319
FBtr0077838	2235	1972.66	659.983	21.0534
FBtr0346492	822	561.876	9.14297	1.02397
FBtr0332578	2375	2112.66	37.6302	1.12085
FBtr0081162	1982	1719.66	87.3698	3.19713
FBtr0343655	669	413.586	0	0
FBtr0343654	700	442.908	0	0
FBtr0301229	5806	5543.66	504.097	5.72215
FBtr0339674	5479	5216.66	10.9033	0.131525
FBtr0079235	1402	1139.66	200.431	11.067
FBtr0309213	1275	1012.66	16.6986	1.03766
FBtr0079233	1005	742.665	324.699	27.5125
FBtr0079236	2091	1828.66	206.087	7.09184
FBtr0309212	988	725.738	68.8275	5.96794
FBtr0079234	1513	1250.66	114.257	5.7489
FBtr0078131	2023	1760.66	499	17.8347
FBti0062268-RA	77	23.3182	1	2.69866
FBti0061431-RA	28	5	0	0
FBtr0081179	751	492.132	154.824	19.797
FBti0062803-RA	50	19.5714	0	0
FBtr0331196	750	491.132	0	0
FBtr0080156	732	473.713	19.9942	2.65602
FBtr0331195	771	511.676	0	0
FBtr0080157	824	563.82	0	0
FBtr0078033	2922	2659.66	12.2074	0.288827
FBtr0078032	2903	2640.66	0	0
FBtr0078031	3026	2763.66	128.793	2.93257
FBtr0344044	272	91.8188	28	19.1897
FBtr0472702	22	2	0	0
FBtr0340585	638	384.572	32	5.23619
FBtr0345576	408	185.382	3	1.01835
FBtr0332506	537	293.694	3	0.64279
FBtr0336856	273	92.316	5	3.40828
FBtr0085946	1727	1464.66	124.154	5.33417
FBtr0080986	1806	1543.66	0	0
FBtr0303252	1174	911.665	0	0
FBtr0344781	1392	1129.66	0	0
FBtr0303253	1068	805.665	12	0.93728
FBtr0077439	1863	1600.66	53	2.08362
FBtr0081078	1643	1380.66	0	0
FBtr0342602	1596	1333.66	17.5945	0.830182
FBtr0080326	1217	954.665	102.405	6.75017
FBtr0336987	904	642.205	14	1.37182
FBtr0336849	3138	2875.66	0	0
FBtr0079590	536	292.817	142	30.5165
FBtr0340242	1311	1048.66	3.68926	0.221383
FBtr0079704	1335	1072.66	611.418	35.8688
FBtr0079703	1617	1354.66	98.8581	4.59222
FBtr0302160	2065	1802.66	5.03454	0.175747
FBti0062951-RA	213	56.6661	0	0
FBtr0079887	2224	1961.66	63.0903	2.02386
FBtr0079886	2250	1987.66	39.4836	1.25002
FBtr0079885	2323	2060.66	35.5935	1.08694
FBtr0343739	1953	1690.66	0	0
FBtr0343738	2486	2223.66	0	0
FBtr0079984	1746	1483.66	61	2.58724
FBtr0343821	3524	3261.66	0	0
FBtr0343822	4012	3749.66	216	3.62497
FBtr0081061	3415	3152.66	1.28284e-06	2.56056e-08
FBtr0077799	1647	1384.66	20.9782	0.953382
FBtr0100648	1783	1520.66	17.0218	0.70439
FBtr0333226	1628	1365.66	0	0
FBtr0080991	2787	2524.66	494	12.3131
FBtr0079684	1718	1455.66	40.6753	1.75838
FBtr0333415	1796	1533.66	39.3247	1.61353
FBtr0344849	634	380.884	0	0
FBtr0080889	681	424.737	177	26.2238
FBtr0305559	5840	5577.66	3	0.0338463
FBtr0343105	6080	5817.66	0	0
FBtr0079736	829	568.763	106.162	11.7458
FBtr0344056	1359	1096.66	12.03	0.690296
FBtr0100379	2864	2601.66	300.072	7.25799
FBtr0078155	2845	2582.66	42.4042	1.0332
FBtr0078154	2778	2515.66	35.8842	0.89762
FBtr0078153	2759	2496.66	3.82641	0.0964437
FBtr0304454	98	13.4452	0	0
FBtr0077656	598	348.276	2315.93	418.452
FBtr0335385	869	607.824	110.067	11.3952
FBtr0301710	4379	4116.66	12.1303	0.185425
FBtr0080187	4511	4248.66	234.349	3.47099
FBtr0304399	22	2	0	0
FBtr0342605	350	142.057	7	3.10083
FBtr0342919	2624	2361.66	0	0
FBtr0081110	2065	1802.66	3	0.104725
FBtr0081193	6146	5883.66	767.801	8.21189
FBtr0342929	6318	6055.66	822.199	8.54393
FBti0019854-RA	229	65.8759	1	0.955247
FBti0062955-RA	530	287.394	2.13391	0.467241
FBtr0304216	23	3	0	0
FBtr0079369	1813	1550.66	136	5.51904
FBti0019092-RA	5006	4743.66	193.868	2.57178
FBtr0340244	3433	3170.66	22.1407	0.439423
FBtr0340243	3353	3090.66	4.85933	0.0989388
FBtr0089673	3422	3159.66	0	0
FBtr0309282	1953	1690.66	0	0
FBtr0309283	2019	1756.66	0	0
FBti0062249-RA	120	15.4351	0	0
FBtr0340240	2230	1967.66	106.82	3.4162
FBtr0340241	3354	3091.66	153.973	3.13398
FBtr0079665	1959	1696.66	48.8144	1.81048
FBtr0079666	1867	1604.66	379.743	14.8918
FBtr0079664	2620	2357.66	343.529	9.16903
FBtr0079667	3358	3095.66	20.7196	0.421182
FBtr0340239	3053	2790.66	500.117	11.2773
FBtr0080834	1063	800.665	43	3.37956
FBti0060690-RA	12076	11813.7	369.283	1.96706
FBtr0080733	1560	1297.66	272	13.1901
FBtr0273450	3249	2986.66	0.5	0.0105348
FBtr0329973	3249	2986.66	0.5	0.0105348
FBtr0345963	877	615.456	0	0
FBtr0080824	1360	1097.66	107.885	6.1849
FBtr0331443	1438	1175.66	45.2179	2.4203
FBtr0331442	1406	1143.66	11.8974	0.654628
FBtr0079009	1605	1342.66	157.125	7.36412
FBti0062264-RA	112	14.0833	0	0
FBti0062177-RA	327	125.49	8.80507	4.41537
FBtr0089944	1357	1094.66	92	5.2887
FBti0019791-RA	2123	1860.66	0	0
FBtr0339785	1363	1100.66	22.8149	1.30438
FBtr0079265	1002	739.665	24.668	2.09866
FBtr0077929	1351	1088.66	0	0
FBtr0334817	1565	1302.66	11	0.531377
FBtr0078060	1488	1225.66	184.847	9.49037
FBti0063628-RA	261	85.0879	1	0.739562
FBti0063390-RA	112	14.0833	2	8.93649
FBtr0079073	552	306.721	0	0
FBtr0307036	511	270.49	6	1.39586
FBtr0080098	758	499.032	734	92.5571
FBtr0091824	493	254.671	10.1891	2.51766
FBtr0080663	71	21.8333	0	0
FBtr0081246	3925	3662.66	81	1.39165
FBti0019795-RA	704	446.773	0	0
FBtr0330258	4863	4600.66	24.6585	0.337279
FBtr0079707	3251	2988.66	36	0.757998
FBtr0334782	2733	2470.66	0	0
FBtr0300671	2998	2735.66	54.1132	1.24475
FBtr0334783	3160	2897.66	17.8868	0.388443
FBtr0304301	24	4	0	0
FBtr0339574	918	655.945	0	0
FBtr0077543	1137	874.665	14	1.00723
FBtr0343818	1226	963.665	9	0.587705
FBtr0342622	489	251.266	155.069	38.8359
FBtr0079159	480	243.703	1048.15	270.648
FBtr0342621	474	238.455	81.7847	21.5828
FBti0019195-RA	1406	1143.66	1.97908	0.108895
FBtr0089297	73	22.6316	0.333333	0.926843
FBtr0339232	569	321.901	158.965	31.0758
FBtr0346419	1022	759.665	39.9126	3.30621
FBtr0081351	538	294.447	883.122	188.736
FBti0062203-RA	45	17.1667	1	3.6657
FBtr0113336	407	184.53	322	109.807
FBti0059640-RA	9471	9208.66	767.565	5.24519
FBtr0346499	730	471.761	0	0
FBtr0290272	697	440.042	1	0.143004
FBtr0332014	820	559.876	2698	303.244
FBtr0332407	846	585.301	175	18.8149
FBtr0077594	795	535.151	0	0
RR51475_transposable_element-RA	5144	4881.66	226.101	2.91459
FBtr0306102	2588	2325.66	0	0
FBtr0339789	2757	2494.66	190.587	4.80754
FBtr0100535	2355	2092.66	33.3225	1.00203
FBtr0005088	2411	2148.66	568.456	16.6483
FBtr0100533	2342	2079.66	4.63504	0.14025
FBtr0079403	427	200.256	267	83.9012
FBtr0113008	2629	2366.66	59.0295	1.56955
FBti0060918-RA	74	23.6316	0	0
FBti0019177-RA	353	144.322	0	0
FBtr0344786	1604	1341.66	0	0
FBtr0080225	1276	1013.66	29.1595	1.8102
FBtr0329828	1288	1025.66	0	0
FBtr0077590	640	386.493	997	162.329
FBtr0078049	7347	7084.66	0	0
FBtr0078050	7127	6864.66	17.5968	0.161308
FBtr0330674	5419	5156.66	21.0097	0.256385
FBtr0330673	5300	5037.66	30.2039	0.37729
FBtr0078048	5723	5460.66	51.1897	0.589901
FBtr0078047	5486	5223.66	0	0
FBtr0090021	5440	5177.66	0	0
FBtr0090018	5437	5174.66	0.0338435	0.000411562
FBtr0090027	5558	5295.66	0	0
FBtr0090029	5437	5174.66	33.4345	0.406588
FBtr0090015	5555	5292.66	0	0
FBtr0090025	5555	5292.66	70.72	0.840834
FBtr0090014	5436	5173.66	100.501	1.2224
FBtr0090022	5555	5292.66	114.502	1.36139
FBtr0090020	5437	5174.66	0.0126129	0.000153382
FBtr0090026	5555	5292.66	38.1682	0.453805
FBtr0090013	5444	5181.66	153.423	1.86322
FBtr0090023	5555	5292.66	171.751	2.04206
FBtr0090017	5437	5174.66	0.00639025	7.77102e-05
FBtr0090024	5437	5174.66	14.4264	0.175436
FBtr0090016	5437	5174.66	0.0211229	0.00025687
FBtr0090019	5555	5292.66	0	0
FBtr0090028	5555	5292.66	0	0
FBtr0347485	5042	4779.66	0	0
FBti0063463-RA	182	40.1218	0	0
FBtr0081388	2246	1983.66	24.5587	0.779075
FBtr0339520	2234	1971.66	70.4413	2.24821
FBtr0343731	574	326.398	24	4.62708
FBtr0091837	529	286.605	9.32143	2.04664
FBtr0079438	2252	1989.66	888	28.0851
FBtr0079752	72	22.8333	0.333333	0.918654
FBtr0077845	2635	2372.66	31	0.822182
FBtr0331649	2263	2000.66	0	0
FBtr0079990	1417	1154.66	1487.95	81.0917
FBtr0079991	1205	942.665	0	0
FBtr0079989	1431	1168.66	63.0931	3.39731
FBtr0331665	1246	983.665	4.95287	0.316849
FBtr0309788	201	50.0638	31	38.9655
FBtr0452122	4602	4339.66	14.0205	0.203306
FBti0059639-RA	1958	1695.66	3	0.111333
FBtr0091857	493	254.671	0	0
FBtr0345432	3486	3223.66	4.02958	0.0786597
FBtr0332566	2686	2423.66	4.48521	0.116454
FBtr0332564	2686	2423.66	4.48521	0.116454
FBtr0332565	2907	2644.66	0	0
FBtr0342660	580	332.023	23	4.35915
FBtr0079560	521	279.647	122	27.4532
FBti0063662-RA	436	207.793	8	2.42271
FBtr0309633	22	2	0	0
FBtr0080616	673	417.418	3	0.452265
FBtr0343645	553	307.37	0	0
FBti0019215-RA	819	558.876	0	0
FBtr0309611	22	2	0	0
FBtr0091877	528	285.636	0.001959	0.000431583
FBtr0301935	435	207.071	367	111.529
FBtr0333233	612	361.041	0	0
FBtr0308752	491	252.861	50	12.4432
FBtr0080851	1019	756.665	106	8.81546
FBtr0091875	528	285.636	0.001959	0.000431583
FBtr0302038	3725	3462.66	0	0
FBtr0302039	3826	3563.66	0	0
FBtr0080018	3846	3583.66	96	1.68572
FBtr0331642	3843	3580.66	0	0
FBtr0342645	7316	7053.66	6.37764	0.0568967
FBtr0342646	3998	3735.66	0.622365	0.0104838
FBtr0300456	1709	1446.66	13	0.565481
FBti0061380-RA	45	17.1667	0	0
FBti0060335-RA	627	374.461	0	0
FBtr0345771	390	172.01	0	0
FBtr0078099	898	636.205	8	0.791289
FBtr0304214	22	2	0	0
FBtr0345738	2749	2486.66	0	0
FBtr0078025	2605	2342.66	2	0.0537233
FBtr0079138	863	601.884	936	97.86
FBtr0077844	1196	933.665	36.8552	2.48399
FBtr0330676	1035	772.665	0	0
FBtr0303459	1044	781.665	1436.14	115.617
FBtr0343408	1949	1686.66	0	0
FBtr0302519	1878	1615.66	7	0.27264
FBtr0100407	2897	2634.66	27.9637	0.667901
FBtr0085964	2636	2373.66	328.84	8.71781
FBtr0301647	2611	2348.66	64.9256	1.73955
FBtr0343112	3878	3615.66	57.0744	0.993335
FBtr0330661	7344	7081.66	60.8194	0.540442
FBtr0273378	3383	3120.66	8.42266	0.169842
FBtr0330204	3383	3120.66	8.42266	0.169842
FBtr0308895	5400	5137.66	27.0869	0.331769
FBtr0330203	3383	3120.66	8.42266	0.169842
FBtr0299873	555	309.113	232	47.2295
FBtr0332011	897	635.205	205.637	20.3718
FBtr0080954	747	488.23	32.3629	4.17124
FBtr0445728	422	196.103	0	0
FBtr0081335	2134	1871.66	333	11.1959
FBtr0081334	2011	1748.66	0	0
FBti0019133-RA	126	17.4052	0	0
FBtr0079551	2270	2007.66	6.09428	0.191018
FBtr0305574	2128	1865.66	0	0
FBtr0344063	2578	2315.66	1.78636	0.0485441
FBtr0080111	979	716.81	659	57.8527
FBtr0079515	1350	1087.66	7	0.404991
FBti0019162-RA	1406	1143.66	1.97908	0.108895
FBtr0290071	2033	1770.66	3	0.106617
FBtr0077434	1958	1695.66	0	0
FBtr0342663	353	144.322	0	0
FBti0064250-RA	121	15.6734	0	0
FBtr0080000	973	710.81	979.903	86.7504
FBtr0332189	1175	912.665	443.097	30.5514
FBti0019782-RA	487	249.614	8	2.0168
FBti0062237-RA	41	16.4	0	0
FBtr0303874	13330	13067.7	192	0.924583
FBtr0345616	459	226.221	0	0
FBtr0080496	410	186.806	31	10.4427
FBtr0081309	522	280.322	2	0.448969
FBtr0342599	965	702.81	5	0.447687
FBtr0344794	2877	2614.66	0	0
FBtr0302386	2315	2052.66	42.2081	1.29396
FBti0062236-RA	481	244.624	0	0
FBti0059818-RA	111	14.1968	1	4.43253
FBtr0343733	413	189.226	0	0
FBtr0331999	700	442.908	79.6108	11.311
FBtr0273342	834	573.591	4.38916	0.481528
FBtr0344025	1160	897.665	2.36694	0.165927
FBtr0336971	2368	2105.66	6.63306	0.198229
FBtr0334170	1229	966.665	0	0
FBtr0110769	1394	1131.66	141.893	7.89018
FBtr0346457	1519	1256.66	20.1066	1.00684
FBti0060584-RA	347	139.963	1	0.449603
FBtr0080993	3513	3250.66	703	13.609
FBtr0079607	1884	1621.66	1	0.0388044
FBtr0080870	1500	1237.66	490	24.9135
FBtr0304392	22	2	0	0
FBtr0091653	72	22.8333	3	8.26789
FBtr0332019	660	405.167	10.2205	1.58737
FBtr0343683	1707	1444.66	2.77954	0.121074
FBtr0331226	4546	4283.66	47.0545	0.691239
FBtr0079284	4455	4192.66	15.9455	0.239327
FBtr0345463	853	592.124	2302.92	244.742
FBtr0345464	738	479.473	0	0
FBtr0080251	763	503.932	3401.08	424.706
FBtr0077869	4294	4031.66	43.8775	0.684857
FBti0060686-RA	280	96.3328	0	0
FBtr0308769	923	660.945	9	0.856879
FBti0019212-RA	5029	4766.66	0	0
FBti0063584-RA	94	13.4486	0	0
FBti0060316-RA	55	19.8889	0	0
FBti0064181-RA	364	151.963	0	0
FBtr0342611	484	247.174	6	1.52753
FBti0063559-RA	79	20.1786	0	0
FBti0064299-RA	117	14.6898	0	0
FBtr0080472	787	527.418	72.8562	8.69269
FBtr0342640	687	430.349	328.641	48.0556
FBtr0091831	529	286.605	1.24286	0.272885
FBtr0080731	1127	864.665	346.343	25.2058
FBtr0332374	1489	1226.66	101.657	5.21501
FBti0063395-RA	62	18.5	0	0
FBtr0080828	1814	1551.66	18.186	0.737534
FBtr0343812	2787	2524.66	4.57857	0.114122
FBtr0309738	66	22.5	0	0
FBtr0306162	729	470.761	36.5229	4.88211
FBtr0080983	548	303.198	18.4771	3.83487
FBtr0340264	624	371.804	10	1.6925
FBtr0347027	1895	1632.66	0	0
FBtr0345754	1462	1199.66	0	0
FBti0061176-RA	148	24.8553	14	35.4447
FBtr0304513	24	4	0	0
FBti0019793-RA	704	446.773	0	0
FBtr0080443	192	45.1374	924.125	1288.36
FBtr0081386	1168	905.665	1122	77.9593
FBtr0333240	521	279.647	259	58.2818
FBtr0445490	23	3	0	0
FBti0063763-RA	93	14.1702	1	4.44085
FBtr0304303	21	2	0	0
FBtr0079648	1397	1134.66	19.8941	1.10331
FBtr0345734	1473	1210.66	31.8596	1.65599
FBtr0339790	2003	1740.66	13.2463	0.478875
FBtr0079649	1254	991.665	0	0
FBti0019169-RA	5249	4986.66	0.0691901	0.000873125
FBtr0343813	653	398.657	4	0.631397
FBtr0343693	414	190.075	4	1.32428
FBtr0079463	1417	1154.66	14	0.762983
FBtr0079681	1454	1191.66	1461	77.1505
FBti0062991-RA	304	110.399	0	0
FBtr0077947	1091	828.665	723	54.9038
FBti0064228-RA	41	16.4	0	0
FBtr0344123	325	124.049	41.289	20.9451
FBtr0344124	412	188.398	11.711	3.91166
FBtr0345289	667	411.711	0	0
FBtr0077524	755	496.032	57	7.23115
FBtr0301316	3398	3135.66	3.24309	0.0650836
FBtr0078043	3057	2794.66	0	0
FBtr0301317	3169	2906.66	15.7569	0.341129
FBtr0079755	1116	853.665	73.2917	5.40269
FBtr0079756	1159	896.665	3.39257	0.23809
FBtr0273420	1230	967.665	17.3157	1.12605
FBtr0339564	1107	844.665	33.1241	2.46776
FBtr0081424	1056	793.665	19.8759	1.57591
FBtr0111252	3157	2894.66	433.318	9.42
FBtr0302387	3047	2784.66	3976.68	89.865
FBti0019870-RA	5045	4782.66	0	0
FBtr0304391	115	14.3086	0	0
FBtr0308065	1060	797.665	31.2805	2.46772
FBtr0343418	3044	2781.66	2.25076	0.0509174
FBtr0304482	21	2	0	0
FBtr0091898	595	345.526	7.27579	1.32508
FBtr0340570	646	392.018	25	4.01307
FBtr0079685	2342	2079.66	859.94	26.0206
FBtr0333416	3198	2935.66	211.825	4.5406
FBtr0344212	3635	3372.66	36.6446	0.683723
FBtr0344213	1150	887.665	41.3554	2.93174
FBtr0472731	23	3	0	0
FBtr0077941	6206	5943.66	24.5015	0.259407
FBtr0329985	6206	5943.66	24.5015	0.259407
FBtr0079255	2154	1891.66	6	0.199595
FBti0059816-RA	341	135.628	2	0.92795
FBtr0079697	2522	2259.66	41	1.14178
FBtr0080729	1048	785.665	1	0.080095
FBtr0474095	151	25.8097	0	0
FBtr0304249	22	2	0	0
FBtr0343164	981	718.81	3	0.262633
FBtr0302408	1266	1003.66	1	0.062698
