id	abundance	counts	length	biotype	type	zScore	pValue	call
FBgn0033191	71.2218107202384	1096	1080	protein_coding	genic	5.7525293381073	9.86222259151614e-10	present
FBgn0033192	0.266397933436899	29	7640	protein_coding	genic	0.296567260402938	0.0860156214394302	absent
FBgn0033194	12.2337106381405	1785.387	10242.3680180819	protein_coding	genic	4.03272385928984	6.18467515339173e-06	present
FBgn0033195	2.17929134131894	49	1578	protein_coding	genic	2.34846350937926	0.00211462049049417	present
FBgn0033196	0.62004323210814	24.99996	2829.72058767698	protein_coding	genic	1.12132452145468	0.0294067092632149	present
FBgn0033199	3.97195460577449	73.5735	1300	protein_coding	genic	2.93447969039831	0.000374785771929455	present
FBgn0033202	0	0	1236	protein_coding	genic	NA	1	absent
FBgn0033203	1.36423354138168	20.00004	1028.88859557348	protein_coding	genic	1.89116786921181	0.00657368612083589	present
FBgn0033204	17.4599311664177	255	1025	protein_coding	genic	4.37999469621547	1.33132030807022e-06	present
FBgn0033205	17.7667525733474	261	1031	protein_coding	genic	4.39700444726588	1.23118035064885e-06	present
FBgn0033206	3.94035362641624	90	1603	protein_coding	genic	2.92667971205547	0.00038431403432251	present
FBgn0033207	3.39169885257695	26	538	protein_coding	genic	2.78029977216193	0.000609209545468504	present
FBgn0033208	33.1466798153913	179	379	protein_coding	genic	5.00582088792052	6.23968704649415e-08	present
FBgn0033209	62.8496205288082	540	603	protein_coding	genic	5.63044235582166	2.01632747799094e-09	present
FBgn0033210	7.42802996882448	87	822	protein_coding	genic	3.54562720733063	4.39367824868052e-05	present
FBgn0033212	15.7380953890144	1160.99983	5177.33414301812	protein_coding	genic	4.27863949296993	2.10933332833681e-06	present
FBgn0033214	3.70100529590996	58.99996	1118.81485186361	protein_coding	genic	2.86550208460875	0.000467039932673052	present
FBgn0033215	0.124657329053586	2	1126	protein_coding	genic	-0.444837327109263	0.150714456090495	absent
FBgn0033216	0.277948816860076	4	1010	protein_coding	genic	0.338008094944996	0.0824888521314799	absent
FBgn0033221	0.172862256791057	1	406	protein_coding	genic	-0.125666540566356	0.123393216743388	absent
FBgn0033222	0.531682395887645	3	396	protein_coding	genic	0.971226822105552	0.0371788362628318	present
FBgn0033224	56.0753086049372	2672.5033	3344.82029728182	protein_coding	genic	5.51909943783011	3.82227401599677e-09	present
FBgn0033225	5.08052067181528	129	1782	protein_coding	genic	3.17479343557729	0.000168199132618787	present
FBgn0033226	137.005807743866	2771.99841	1419.97340841985	protein_coding	genic	6.39123053106612	1.84591155058999e-11	present
FBgn0033229	7.54616183544384	138.9998	1292.74918509053	protein_coding	genic	3.56103347179232	4.14373047510409e-05	present
FBgn0033232	110.641280553521	1095	694.581381534407	protein_coding	genic	6.1825708946985	7.07444016020976e-11	present
FBgn0033233	27.1893664935534	714	1843	protein_coding	genic	4.81240420216281	1.67281719657907e-07	present
FBgn0033234	0.799968160023737	18.6023	1632	protein_coding	genic	1.37006006637851	0.0191447396141943	present
FBgn0033235	318.337265027536	7965	1756	protein_coding	genic	7.21431430153378	6.08061817181943e-14	present
FBgn0033236	5.84439143686174	192.99964	2317.62632575472	protein_coding	genic	3.31154113542181	0.000104080216408376	present
FBgn0033238	194.25396106895	1240	448	protein_coding	genic	6.73208852646486	1.87607274326928e-12	present
FBgn0033240	3.33016934081469	67	1412	protein_coding	genic	2.76242494851538	0.000643591380023635	present
FBgn0033241	21.5643239838745	451	1467.8000764435	protein_coding	genic	4.58612025429315	5.06536882072496e-07	present
FBgn0033243	333.754673960517	2147.39	451.55409194872	protein_coding	genic	7.26048713628085	4.32658444829719e-14	present
FBgn0033244	5.52429068977682	249.0003	3163.36685087874	protein_coding	genic	3.25654614375882	0.000126507410923213	present
FBgn0033246	16.0666671823866	1749.999732	7644.31186922773	protein_coding	genic	4.29880798821026	1.92626361997615e-06	present
FBgn0033247	36.3528150097873	559	1079.19512195122	protein_coding	genic	5.09595900629181	3.89225858469085e-08	present
FBgn0033248	148.01649654659	1731.997	821.227014334363	protein_coding	genic	6.4666969168075	1.12363990232759e-11	present
FBgn0033249	0.0626066692749057	1	1121	protein_coding	genic	-1.11719058764474	0.194745980023289	absent
FBgn0033250	0	0	3550.5	protein_coding	genic	NA	1	absent
FBgn0033252	0.372503715475841	19.999965682	3768.12111750849	protein_coding	genic	0.623871339319661	0.0597571017842807	absent
FBgn0033257	2.65279665674681	68	1799	protein_coding	genic	2.54041299726945	0.00124202253934483	present
FBgn0033258	191.366807815369	3618.002	1326.87008348685	protein_coding	genic	6.71746967025976	2.0742012241139e-12	present
FBgn0033259	9.25650335135539	354	2684	protein_coding	genic	3.76047158173521	1.90241724652254e-05	present
FBgn0033260	13.6286633167408	619	3187.59838683702	protein_coding	genic	4.13814158544349	3.92759470483314e-06	present
FBgn0033261	5.48704266867811	63.3282	810	protein_coding	genic	3.24994375283023	0.000129481443421678	present
FBgn0033264	16.002163220674	394	1728	protein_coding	genic	4.29488156742261	1.96067296256016e-06	present
FBgn0033265	47.1147317643414	1247.002	1857.53343337677	protein_coding	genic	5.34911764768893	9.9145042142829e-09	present
FBgn0033266	5.87315388305028	139	1661	protein_coding	genic	3.3163317289933	0.000102312219174184	present
FBgn0033268	2968.14686756615	20763.99	490.966247495036	protein_coding	genic	9.39392016388815	6.48459484865916e-22	present
FBgn0033271	0.0485017804126946	1	1447	protein_coding	genic	-1.36640358320769	0.205077377187492	absent
FBgn0033272	14.9626761563508	294	1379	protein_coding	genic	4.22931048152083	2.62948450793677e-06	present
FBgn0033273	10.0666020311035	248	1729	protein_coding	genic	3.84238219828313	1.3668092169764e-05	present
FBgn0033274	314.942067204047	2513	560	protein_coding	genic	7.20384384981163	6.56655873623672e-14	present
FBgn0033275	0	0	640	protein_coding	genic	NA	1	absent
FBgn0033277	0.0856401174584126	2	1639	protein_coding	genic	-0.811340974956202	0.177554335821059	absent
FBgn0033278	149.647488732005	857	401.918133488402	protein_coding	genic	6.47739314223209	1.04682843057721e-11	present
FBgn0033279	526.732156304697	4785.9986	637.68903168616	protein_coding	genic	7.70594601953985	1.45690413874727e-15	present
FBgn0033280	347.12120815459	2107	426	protein_coding	genic	7.29882067268113	3.25645734430645e-14	present
FBgn0033283	467.60200807852	5037	756	protein_coding	genic	7.58969666646888	3.59695766658174e-15	present
FBgn0033285	2368.70495599709	19778	586	protein_coding	genic	9.17368106115077	5.12793509345291e-21	present
FBgn0033286	3022.82531854919	64706	1502.30362251827	protein_coding	genic	9.41174092397547	5.47399736734991e-22	present
FBgn0033287	3774.15733317875	47915	891	protein_coding	genic	9.62846006737244	6.80132630072968e-23	present
FBgn0033289	0.770340525064249	19	1731	protein_coding	genic	1.33321504009474	0.0204676325551737	present
FBgn0033292	33.2640557176399	511.9996	1080.24094463577	protein_coding	genic	5.00927215555154	6.12883584299028e-08	present
FBgn0033294	0.0436727294693025	1	1607	protein_coding	genic	-1.46879298134795	0.20843403888767	absent
FBgn0033296	0	0	2142	protein_coding	genic	NA	1	absent
FBgn0033297	0.0858496345653447	2	1635	protein_coding	genic	-0.808955453789182	0.17740055653865	absent
FBgn0033301	0	0	253	protein_coding	genic	NA	1	absent
FBgn0033302	0.436515860413293	10.42272	1675.74238689643	protein_coding	genic	0.778684884178761	0.0489269508679081	present
FBgn0033303	2.89666725901512	35.00005	848.000808674143	pseudogene	genic	2.62627133718691	0.000968363597538658	present
FBgn0033304	2.57811708699805	54	1470	protein_coding	genic	2.51253457411823	0.0013446148834315	present
FBgn0033307	2.13851201891651	11	361	protein_coding	genic	2.33002061715764	0.00222163737102501	present
FBgn0033308	0.359908083370098	3	585	protein_coding	genic	0.590287411256144	0.0622570270890573	absent
FBgn0033309	131.921144783762	2388.00207	1270.41759419031	protein_coding	genic	6.35430582363806	2.34861206232405e-11	present
FBgn0033312	0.0556149738773869	1.28692	1624	protein_coding	genic	-1.23279891430637	0.199935435968373	absent
FBgn0033313	8.09832591350052	708.9995	6144.3633544487	protein_coding	genic	3.62997551137596	3.179585759877e-05	present
FBgn0033315	1.79379108644522	32	1252	protein_coding	genic	2.15841093626323	0.00346575433362619	present
FBgn0033316	17.6121054744035	529	2108	protein_coding	genic	4.38846729033111	1.28050606548576e-06	present
FBgn0033317	62.0458260917088	1156	1307.58965209634	protein_coding	genic	5.61787680792271	2.1685519484964e-09	present
FBgn0033320	1.09091131419672	24.99996	1608.3333964119	protein_coding	genic	1.67289823735274	0.0105834337587961	present
FBgn0033321	0.387211455211968	8	1450	protein_coding	genic	0.661674551680182	0.057005189076258	absent
FBgn0033322	223.154697016843	2938	924	protein_coding	genic	6.86749846597325	7.32924419090315e-13	present
FBgn0033323	156.924066269623	4123.002	1843.95451667235	protein_coding	genic	6.52374873409947	7.69202914527855e-12	present
FBgn0033324	14.9333136971426	530.0001	2490.840826683	protein_coding	genic	4.2273918674452	2.65199890559476e-06	present
FBgn0033326	13.2994399183773	314	1657	protein_coding	genic	4.11426993295842	4.35696139223297e-06	present
FBgn0033327	0.560764337876585	11.7455	1470	protein_coding	genic	1.02321482799995	0.0343487609948059	present
FBgn0033330	389.503227793166	5339	962	protein_coding	genic	7.41128746377691	1.40307802542334e-14	present
FBgn0033337	25.880476120739	968	2625	protein_coding	genic	4.76423985611404	2.12647117040422e-07	present
FBgn0033339	17.4962036063909	974.843	3910.3629166602	protein_coding	genic	4.3820228871454	1.31898390513916e-06	present
FBgn0033340	54.5860593111317	154	198	protein_coding	genic	5.49281954038248	4.43728135199252e-09	present
FBgn0033341	24.000088253747	198	579	protein_coding	genic	4.69059570485292	3.05577415796542e-07	present
FBgn0033344	124.504332845939	1311	739	protein_coding	genic	6.29781344880001	3.38627299023915e-11	present
FBgn0033347	1.00007987960761	17	1193	protein_coding	genic	1.5880251832873	0.0125951073974254	present
FBgn0033348	1.01293718309316	28	1940	protein_coding	genic	1.60049728936597	0.012281876360779	present
FBgn0033349	27.2738055199308	867	2231	protein_coding	genic	4.81543170596693	1.64765217169011e-07	present
FBgn0033350	112.385707128435	1667	1041	protein_coding	genic	6.19784627954032	6.42102288790195e-11	present
FBgn0033351	15.1501564849198	185	857	protein_coding	genic	4.24146862889236	2.49098487958276e-06	present
FBgn0033352	7.64958506725835	421.9999	3871.69093511795	protein_coding	genic	3.57432059853898	3.93890397734969e-05	present
FBgn0033353	0.195493248627212	2	718	protein_coding	genic	-0.00555129910089291	0.112672087054054	absent
FBgn0033354	3.61896525819657	224	4344	protein_coding	genic	2.84361829892602	0.000500351428044712	present
FBgn0033355	3.74821401741788	29	543	protein_coding	genic	2.87787530859183	0.000449108523237407	present
FBgn0033356	20.8429252236907	380.139	1280	protein_coding	genic	4.55289885786602	5.93538393953908e-07	present
FBgn0033357	415.111030589279	1731	292.657060518732	protein_coding	genic	7.47344943587331	8.76306917052786e-15	present
FBgn0033358	0.0685371838448918	1	1024	protein_coding	genic	-1.02883319190203	0.190298767993454	absent
FBgn0033362	1.13786805744108	28	1727	protein_coding	genic	1.71403909482446	0.00970557453386169	present
FBgn0033363	0.597294266018461	14	1645	protein_coding	genic	1.08482929923246	0.0311844079190534	present
FBgn0033364	520.926461018839	5938	800	protein_coding	genic	7.69512456625569	1.5856686323565e-15	present
FBgn0033365	0.401844124003259	20	3493	protein_coding	genic	0.697889070606189	0.0544326467140202	absent
FBgn0033366	0	0	1799	protein_coding	genic	NA	1	absent
FBgn0033367	0.467657814183898	14	2101	protein_coding	genic	0.845961123342811	0.0445980043076243	present
FBgn0033368	3.23413926640073	145	3146.55622997177	protein_coding	genic	2.73386075863703	0.000702177796202517	present
FBgn0033369	128.276635084407	2048.996	1121.0365272523	protein_coding	genic	6.32695862489465	2.80483359167057e-11	present
FBgn0033371	180.914505483897	6805.36	2640	protein_coding	genic	6.66263460382412	3.01708508805175e-12	present
FBgn0033372	1.66869864686014	51.642811284522	2171.99176527449	protein_coding	genic	2.08784048348719	0.00412942004499497	present
FBgn0033373	18.9107311059121	384.44525	1426.76481946122	protein_coding	genic	4.45792322156236	9.28334530566394e-07	present
FBgn0033374	3.70335691651485	92.5548	1754	protein_coding	genic	2.86612170960631	0.000466126740336075	present
FBgn0033375	5.76367618460921	107.419	1308	protein_coding	genic	3.29795789810993	0.000109248284480737	present
FBgn0033376	1.94302536703126	100	3612	protein_coding	genic	2.23643460795714	0.00284064888821654	present
FBgn0033377	543.72509609132	17540	2264	protein_coding	genic	7.73694338920635	1.14234067929652e-15	present
FBgn0033378	27.6890222733363	202	512	protein_coding	genic	4.83018306148452	1.53015520696485e-07	present
FBgn0033379	7.60358849749023	239	2206	protein_coding	genic	3.56843257005171	4.02847339155993e-05	present
FBgn0033380	6.21997727502712	121	1365.28332044114	protein_coding	genic	3.37234501816985	8.360534410503e-05	present
FBgn0033381	5.65155830374631	65	807.18179155863	protein_coding	genic	3.27878406557689	0.000116948711537409	present
FBgn0033382	212.285119889332	5399.9966	1785.25453582063	protein_coding	genic	6.8187492317824	1.03017856187582e-12	present
FBgn0033387	6.10850937392247	218.0003	2504.65584026129	protein_coding	genic	3.35468876783342	8.91280709332157e-05	present
FBgn0033388	0.206539365088785	5	1699	protein_coding	genic	0.0481099524629045	0.107870913229849	absent
FBgn0033389	0.809224764609187	20.0513	1739	protein_coding	genic	1.38129256813573	0.0187544674254754	present
FBgn0033391	16.5077003995651	379.9664	1615.41766657363	protein_coding	genic	4.32524448237187	1.70913309020639e-06	present
FBgn0033392	3.97640382433092	137	2418	protein_coding	genic	2.93557100566019	0.000373469941485831	present
FBgn0033395	0.0439186960307692	1	1598	protein_coding	genic	-1.46330840987723	0.208266442446652	absent
FBgn0033397	10.5650437376384	224	1488	protein_coding	genic	3.88955712674819	1.12654587210595e-05	present
FBgn0033400	12.2956787143466	178	1016	protein_coding	genic	4.03765786678163	6.05606181361716e-06	present
FBgn0033401	7.4395278239076	196	1849	protein_coding	genic	3.54713702803538	4.36857442936101e-05	present
FBgn0033402	2.46965866955608	86	2443.92418779129	protein_coding	genic	2.47057561243473	0.00151319674879986	present
FBgn0033403	0	0	7938	protein_coding	genic	NA	1	absent
FBgn0033404	0	0	3282	protein_coding	genic	NA	1	absent
FBgn0033405	0.0222517679952978	2	6308	protein_coding	genic	-2.12709444758492	0.220602439236506	absent
FBgn0033408	1.45204295704488	12	580	protein_coding	genic	1.9520699042902	0.00571307401211694	present
FBgn0033412	0.10682203387697	2	1314	protein_coding	genic	-0.595575933529132	0.162490472762781	absent
FBgn0033413	70.6108354915846	1378	1369.63258413654	protein_coding	genic	5.7441173427635	1.03651818081715e-09	present
FBgn0033421	4.52403293107314	88.99994	1380.67089058121	protein_coding	genic	3.06153713648857	0.000247013983322745	present
FBgn0033422	1.88236373107544	27.143	1012	protein_coding	genic	2.2054680978961	0.00307598666483843	present
FBgn0033423	0	0	1507	protein_coding	genic	NA	1	absent
FBgn0033426	4.68956288881115	108	1616.28373805555	protein_coding	genic	3.0966187098004	0.000219573448819227	present
FBgn0033427	12.947771770076	405	2195.26119157001	protein_coding	genic	4.08810542189555	4.87861882259676e-06	present
FBgn0033428	25.6289903474841	409	1120	protein_coding	genic	4.75470473732874	2.22933300658554e-07	present
FBgn0033429	10.0579408648809	45	314	protein_coding	genic	3.84153762579487	1.37152157663484e-05	present
FBgn0033431	46.5665927661596	771	1162	protein_coding	genic	5.3376959200462	1.05596334305722e-08	present
FBgn0033434	153.940014060983	3514.0035	1602.05300167936	protein_coding	genic	6.50500088565605	8.71522161047469e-12	present
FBgn0033437	3.66533103740352	61	1168	protein_coding	genic	2.85604412407556	0.000481181847074976	present
FBgn0033438	0.339423626050669	18.56081	3837.78877732092	protein_coding	genic	0.533078004050135	0.0666297978958443	absent
FBgn0033439	1.57491850319557	21.1838	944	protein_coding	genic	2.03137029723618	0.00473575172020577	present
FBgn0033440	55.5608103702589	798	1008	protein_coding	genic	5.51009908519817	4.02296010588192e-09	present
FBgn0033442	700.093697138214	8979	900.115035014684	protein_coding	genic	7.98371650188475	1.59279774837765e-16	present
FBgn0033443	5.57557915121041	167.00019	2102.09912758522	protein_coding	genic	3.26556862568247	0.000122545306239812	present
FBgn0033446	19.0138682982331	239	882.172736361181	protein_coding	genic	4.46323363531321	9.0561242767441e-07	present
FBgn0033447	10.0828694748437	487.00013004987	3389.77712145195	protein_coding	genic	3.84395613240245	1.35806802856419e-05	present
FBgn0033448	3.55452271420665	90	1777	protein_coding	genic	2.82607630671638	0.000528592546908868	present
FBgn0033449	31.4148341341614	564	1260	protein_coding	genic	4.95343104081572	8.17939239948252e-08	present
FBgn0033450	0.869372566248717	11	888	protein_coding	genic	1.45128517641376	0.0164561589986933	present
FBgn0033451	2.01512892223555	29	1010	protein_coding	genic	2.2720054040494	0.00258969804604684	present
FBgn0033453	11.4595159997235	208.0001	1273.86522083925	protein_coding	genic	3.9688994069179	8.09965220208275e-06	present
FBgn0033454	3.14382167534247	105	2344	protein_coding	genic	2.70620823147735	0.000763423763870774	present
FBgn0033457	144.137940371103	1805.9962	879.356002328232	protein_coding	genic	6.44077502978657	1.33337034627617e-11	present
FBgn0033458	0.543766086703274	15	1936	protein_coding	genic	0.993166613051651	0.0359666062931754	present
FBgn0033459	18.3381482505603	216.0003	826.65650419247	protein_coding	genic	4.4279076756367	1.06736541250384e-06	present
FBgn0033460	92.7324475209076	5953.051	4505.40765842096	protein_coding	genic	6.01018635205168	2.07872140359531e-10	present
FBgn0033461	143.202129709681	2236.81	1096.24047010375	protein_coding	genic	6.43441681955913	1.39039285153814e-11	present
FBgn0033463	21.0271867768939	873.1865	2914.41942186349	protein_coding	genic	4.56149272494968	5.69751873367591e-07	present
FBgn0033464	0.833373201140321	20.00004	1684.29262004802	protein_coding	genic	1.4099958158464	0.0177843643524588	present
FBgn0033467	14.8957150644896	81.2894	383	protein_coding	genic	4.22493320213227	2.68111887456415e-06	present
FBgn0033468	472.04656770233	6383	949	protein_coding	genic	7.59893217386463	3.34937533228036e-15	present
FBgn0033469	0.767017226854308	10	915	protein_coding	genic	1.32899477839513	0.020623381976702	present
FBgn0033471	1.58363531357745	27.5432	1220.63390869941	protein_coding	genic	2.03676384159714	0.00467475848246412	present
FBgn0033473	34.9278059197496	731.149	1469.13192862018	protein_coding	genic	5.05692038888018	4.77957353018075e-08	present
FBgn0033474	49.3403823524716	1304.8518	1856.02956778297	protein_coding	genic	5.39418241442871	7.72172346343918e-09	present
FBgn0033475	33.1709624573978	501	1060	protein_coding	genic	5.00653673704653	6.21653697553785e-08	present
FBgn0033476	87.2593515749817	4277.58889	3440.43434034494	protein_coding	genic	5.95079475055542	2.99332370358218e-10	present
FBgn0033479	19.0341893406564	784.615	2893	protein_coding	genic	4.46427597295734	9.01215353076317e-07	present
FBgn0033480	62.6892069444977	275.9995	308.988084234183	protein_coding	genic	5.62794776089566	2.04569816817225e-09	present
FBgn0033481	0.248872610841025	4	1128	protein_coding	genic	0.230133710852311	0.0917579793864117	absent
FBgn0033482	30.2138496810192	1589	3691	protein_coding	genic	4.91537648490164	9.94007213589389e-08	present
FBgn0033483	0.88301555431768	25	1987	protein_coding	genic	1.46648639182495	0.0159867458689531	present
FBgn0033484	0.117782252637362	6	3575.17748314349	protein_coding	genic	-0.500218937685605	0.155147216531525	absent
FBgn0033485	13.6896117536741	150	769	protein_coding	genic	4.14249537315177	3.85374983440441e-06	present
FBgn0033486	33.3953770521201	1097.0008	2305.40274121229	protein_coding	genic	5.01311821993446	6.00754116031307e-08	present
FBgn0033490	79.1756603999643	1479	1311	protein_coding	genic	5.85588598462311	5.32241930173688e-10	present
FBgn0033491	3.27048475358408	146.79	3150	protein_coding	genic	2.74476645960056	0.000679265602330319	present
FBgn0033494	1.14719259987711	41.21034	2521.13483365713	protein_coding	genic	1.72200653165638	0.00954256027448078	present
FBgn0033497	0	0	3625	protein_coding	genic	NA	1	absent
FBgn0033498	168.72054696168	2618	1089	protein_coding	genic	6.59451021897749	4.78609119789029e-12	present
FBgn0033499	61.6165240201122	940.9534	1071.75898549044	protein_coding	genic	5.61109635955947	2.25526924193255e-09	present
FBgn0033500	1.4647164883074	39.04644	1870.91512352516	protein_coding	genic	1.96055028082161	0.00560107840998893	present
FBgn0033501	0.0719816166740196	1	975	protein_coding	genic	-0.980962310469776	0.187712763043771	absent
FBgn0033502	0.0460743236427903	1	1523.23616948311	protein_coding	genic	-1.41653047689913	0.206781551980624	absent
FBgn0033504	5.71715290614817	212.00003658426	2602.44967701999	protein_coding	genic	3.29004918607399	0.000112365785780152	present
FBgn0033507	9.47293282813904	115	852	protein_coding	genic	3.78303557134877	1.73790017464071e-05	present
FBgn0033508	0.16789970396452	1	418	protein_coding	genic	-0.154099241781309	0.125913166312446	absent
FBgn0033512	1375.1095166329	12536.75	639.843687993291	protein_coding	genic	8.64277338011783	6.15445770394455e-19	present
FBgn0033515	0.0250382005912127	1	2803	protein_coding	genic	-2.01191153002211	0.219389036693591	absent
FBgn0033516	0	0	292	protein_coding	genic	NA	1	absent
FBgn0033518	212.868353598924	2053.4	677	protein_coding	genic	6.82142502614504	1.01116785469926e-12	present
FBgn0033519	7.7049531568839	61	555.630458033663	protein_coding	genic	3.5813617099036	3.83423970796058e-05	present
FBgn0033520	138.190501363294	1317.28	669	protein_coding	genic	6.3996354674397	1.74711065866321e-11	present
FBgn0033521	45.8775721537541	437.321	669	protein_coding	genic	5.32314121763275	1.14408086151323e-08	present
FBgn0033523	24.5807461353016	149.0004	425.420667769343	protein_coding	genic	4.71393317046404	2.72563809528805e-07	present
FBgn0033524	9.59835995913647	284.99998	2083.88624877653	protein_coding	genic	3.79587748247403	1.65034609984407e-05	present
FBgn0033526	25.914320077582	850	2302	protein_coding	genic	4.76551475227651	2.11306855879537e-07	present
FBgn0033527	25.6796485921826	191	522	protein_coding	genic	4.75663139837616	2.20817086783167e-07	present
FBgn0033528	39.8552228672099	389	685	protein_coding	genic	5.18575895083858	2.41330347318038e-08	present
FBgn0033529	90.1969646712508	1041	810	protein_coding	genic	5.98312139272478	2.45553262396061e-10	present
FBgn0033538	3.2599387221687	128.000003	2755.66712661632	protein_coding	genic	2.74161596898066	0.000685814408329062	present
FBgn0033539	9.25784330620765	306.563	2324	protein_coding	genic	3.76061403415654	1.90133411896607e-05	present
FBgn0033540	5.8311517365007	196	2359	protein_coding	genic	3.30932454830626	0.000104907803265788	present
FBgn0033541	0.310082811150969	3	679	protein_coding	genic	0.444814704549956	0.0736378425933422	absent
FBgn0033542	262.374768639056	6819	1824	protein_coding	genic	7.02556482977733	2.39159825951645e-13	present
FBgn0033543	3.26083614147437	46	990.045303647208	protein_coding	genic	2.74188474249099	0.000685253508439747	present
FBgn0033544	309.486828806537	4841.9965	1098.01560509178	protein_coding	genic	7.18678703930041	7.4410039832407e-14	present
FBgn0033547	22.4127069826294	240.0003	751.525434629468	protein_coding	genic	4.62379086318867	4.22664797661712e-07	present
FBgn0033548	21.5156730131468	42	137	protein_coding	genic	4.58390902588624	5.11926092063482e-07	present
FBgn0033549	7.68416893326669	105	959	protein_coding	genic	3.57872496830557	3.87312566702893e-05	present
FBgn0033550	14.173578918386	186	921	protein_coding	genic	4.17641370918134	3.32196865097475e-06	present
FBgn0033551	140.168568347876	2659.996	1331.85381227868	protein_coding	genic	6.41351389912994	1.59516706843511e-11	present
FBgn0033554	5.39862125055148	28	364	protein_coding	genic	3.23408192611656	0.000136892420800281	present
FBgn0033555	31.981135116455	248.35	545	protein_coding	genic	4.97087363413976	7.47669035056223e-08	present
FBgn0033556	75.750679285131	857	794	protein_coding	genic	5.81271448206609	6.89517046884807e-10	present
FBgn0033557	1.8924466468556	82	3041	protein_coding	genic	2.21068497102916	0.00303519929462708	present
FBgn0033558	1.62254800124333	59	2552	protein_coding	genic	2.06046201547769	0.00441458823859777	present
FBgn0033564	9.7300221133956	376	2712.06584786337	protein_coding	genic	3.8091783063103	1.56405236071181e-05	present
FBgn0033566	6.97764014847045	89	895.174393345186	protein_coding	genic	3.48456104109809	5.52962209348436e-05	present
FBgn0033569	3.84141685855922	126	2302	protein_coding	genic	2.90185418912623	0.000416126544555997	present
FBgn0033570	117.163466148332	613	367.193069306931	protein_coding	genic	6.23848489239446	4.95623026610197e-11	present
FBgn0033571	10.2463639468569	97	664.397773908242	protein_coding	genic	3.85965792446805	1.27370330503489e-05	present
FBgn0033572	26.3024935869577	509.0004	1358.14898194455	protein_coding	genic	4.7800290358909	1.96609394596295e-07	present
FBgn0033573	0	0	311.5	protein_coding	genic	NA	1	absent
FBgn0033574	159.502616748465	2798	1231.13622441212	protein_coding	genic	6.53965953201383	6.91661700612337e-12	present
FBgn0033578	0.111933135976346	2	1254	protein_coding	genic	-0.549949430769588	0.159024762787182	absent
FBgn0033579	15.5847189497675	315.0004	1418.52940467487	protein_coding	genic	4.26907512809229	2.20183326892691e-06	present
FBgn0033580	0	0	528	protein_coding	genic	NA	1	absent
FBgn0033581	1.97875794813301	62	2199	protein_coding	genic	2.25422404511608	0.00271263008787432	present
FBgn0033582	0.799630107079782	9.01894	791.575916457682	protein_coding	genic	1.36964676777943	0.0191592148127029	present
FBgn0033584	5.11967452735627	156.8279	2149.84518610313	protein_coding	genic	3.18228765142421	0.000163906656793766	present
FBgn0033587	1.42812364476798	7	344	protein_coding	genic	1.93585117709834	0.00593249157850923	present
FBgn0033588	1.92279660978546	8	292	protein_coding	genic	2.22621610684898	0.00291652346465185	present
FBgn0033589	0.863779400088236	4	325	protein_coding	genic	1.4449840052389	0.01665380178772	present
FBgn0033590	0	0	305	protein_coding	genic	NA	1	absent
FBgn0033591	0	0	709	protein_coding	genic	NA	1	absent
FBgn0033592	0	0	442	protein_coding	genic	NA	1	absent
FBgn0033593	0.517948902266931	2	271	protein_coding	genic	0.945677646824665	0.0386233938005133	present
FBgn0033594	0	0	774	protein_coding	genic	NA	1	absent
FBgn0033597	0	0	650	protein_coding	genic	NA	1	absent
FBgn0033598	0	0	638	protein_coding	genic	NA	1	absent
FBgn0033599	5.2084811310352	118	1590	protein_coding	genic	3.19907800526935	0.000154653592287829	present
FBgn0033600	0	0	565	protein_coding	genic	NA	1	absent
FBgn0033601	0.154246321444328	1	455	protein_coding	genic	-0.236904246756727	0.133182167446159	absent
FBgn0033602	0.697750551024051	12	1207	protein_coding	genic	1.23659269807915	0.0242565851417028	present
FBgn0033603	0.0353384069774265	1	1986	protein_coding	genic	-1.67552090221542	0.213824829987636	absent
FBgn0033605	15.976407603258	84	369	protein_coding	genic	4.29330538725571	1.97464995893811e-06	present
FBgn0033607	18.0820467680494	702	2724.68145694591	protein_coding	genic	4.4141757089365	1.13740730194878e-06	present
FBgn0033608	133.75359588101	1214	637	protein_coding	genic	6.36777893259826	2.15135341977135e-11	present
FBgn0033609	2.83040466586709	142	3521	protein_coding	genic	2.60368111342917	0.00103457561021743	present
FBgn0033610	450.199676830479	7486	1167	protein_coding	genic	7.55266934504489	4.78345068696723e-15	present
FBgn0033614	0	0	432	protein_coding	genic	NA	1	absent
FBgn0033615	1.7498520728658	39.999989	1604.29691275922	protein_coding	genic	2.13420231717794	0.00368228920401426	present
FBgn0033616	13.0209453032554	318	1714	protein_coding	genic	4.09360479941077	4.76428377911078e-06	present
FBgn0033623	102.857941721033	362	247	protein_coding	genic	6.11135509458375	1.10816429043384e-10	present
FBgn0033624	81.2037418125675	501	433	protein_coding	genic	5.88057894045207	4.58610451733821e-10	present
FBgn0033627	1.64828114819062	38	1618	protein_coding	genic	2.07582466020376	0.00425258220812438	present
FBgn0033628	14.2045219953426	293.00046	1447.66438700634	protein_coding	genic	4.17853987219244	3.29107063321848e-06	present
FBgn0033629	0	0	1029	protein_coding	genic	NA	1	absent
FBgn0033631	71.2636157498821	890.0003	876.493120174117	protein_coding	genic	5.75310154585793	9.82888548617518e-10	present
